Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M540T2483,0.36805,-0.03554,0.99981,16211.09990,"[-0.1145579276512719, 0.043480756137694726]",0.77256,0.03846,0.99981,14593.96193,"[-0.2293981752118347, 0.3063219687834421]",0.09274,1.23941,0.99983,14299.77650,Non classé
M541T1582,0.58248,-0.07220,0.99981,15987.03051,"[-0.335982904096134, 0.19157297304651483]",0.96680,-0.11419,0.99981,14359.11486,"[-5.639964780489612, 5.41157623526974]",0.22321,-113.22521,0.99982,13532.72452,Non classé
M541T2484,0.59764,0.03879,0.99981,15976.66758,"[-0.10884977145156371, 0.18643869256431156]",0.96049,-0.03583,0.99981,14350.09883,"[-1.4926809765576767, 1.4210163623973149]",0.23345,11.30905,0.99981,13499.20768,Non classé
M542T2483,0.30486,-0.07762,0.99981,16319.19917,"[-0.22877907419906623, 0.07353445836390125]",0.42932,0.88231,0.99981,14916.95192,"[-1.3561929721123276, 3.120811729825351]",0.44589,-11.65466,0.99982,13695.44869,Non classé
M543T2482,0.73562,-0.04498,0.99981,15904.79200,"[-0.3128586124966623, 0.22290003588044777]",0.06940,5.89645,0.99982,15674.76726,"[-0.49297915340751963, 12.285880617898984]",0.96792,3.16672,0.99982,14151.49502,Non classé
M545T2483,0.68912,-0.03743,0.99981,15924.86006,"[-0.22553573285628312, 0.15067285547633177]",0.53011,0.71650,0.99981,14462.28797,"[-1.575602476103517, 3.008598469302798]",0.82455,-6.44555,0.99981,13074.84614,Non classé
M547T2489,0.50064,-0.06788,0.99981,16053.45784,"[-0.27009426551146526, 0.13433513577552308]",0.88460,0.19096,0.99981,14426.63395,"[-2.458393393194337, 2.8403046460955665]",0.00153,-69.64517,0.99986,17422.38462,Non classé
M547T2748,0.10694,0.19434,0.99982,17025.29069,"[-0.04397842108979377, 0.4326617261835635]",0.12995,1.15979,0.99983,16311.20580,"[-0.3579873341312918, 2.677565960005677]",0.68937,-5.30711,0.99983,14793.74849,Non classé
M547T2682,0.18729,0.16261,0.99981,16628.82972,"[-0.08262382079966293, 0.40783676686689485]",0.06052,4.06622,0.99983,16492.98643,"[-0.1894012510596701, 8.32184388864409]",0.21795,65.93477,0.99984,15559.18121,Non classé
M547T2813,0.09920,0.18141,0.99982,17081.08978,"[-0.03593024593592564, 0.3987502614382813]",0.07504,2.32717,0.99983,16773.55149,"[-0.2472487955094076, 4.90158630857755]",0.37999,24.11773,0.99984,15484.90227,Non classé
M548T2484,0.16234,-0.09097,0.99982,16726.36443,"[-0.22024659354862403, 0.03831437074891347]",0.09723,-1.19663,0.99983,16232.53444,"[-2.6218980044142604, 0.22863535762353981]",0.33192,-9.11481,0.99983,15059.75640,Non classé
M548T2748,0.31823,0.14254,0.99981,16293.90708,"[-0.14292532326809615, 0.4280115491677202]",0.84962,0.62838,0.99981,14648.85621,"[-6.045094497265016, 7.301861913675721]",0.33564,-99.31082,0.99982,13584.84365,Non classé
M549T3019,0.00031,-0.43392,0.99986,22652.07541,"[-0.6546993668848506, -0.21313816315461567]",0.01722,3.50788,0.99988,23869.53475,"[0.6591471592053799, 6.356613547426273]",0.16648,-27.57657,0.99989,22778.34791,"Substrat,Transitoire"
M550T3018,0.69427,-0.07154,0.99981,15922.44515,"[-0.43747075305719046, 0.29438296721810514]",0.18729,7.63694,0.99982,15018.32328,"[-3.8852725272122903, 19.159149849724567]",0.13664,371.13525,0.99983,14457.42051,Non classé
M551T1670,0.97597,-0.00341,0.99981,15855.57700,"[-0.23148291304468271, 0.22465574150381995]",0.48069,1.00959,0.99981,14441.25476,"[-1.8637727490245894, 3.882946047956827]",0.37967,22.21459,0.99981,13332.19782,Non classé
M551T1825,0.17515,-0.19798,0.99982,16674.20926,"[-0.4881751204371592, 0.09220966648012957]",0.90502,0.31603,0.99982,14981.59743,"[-5.017583376820547, 5.649640113743019]",0.43840,-57.15408,0.99982,13762.52932,Non classé
M553T2407,0.72303,-0.04369,0.99981,15909.84373,"[-0.29157379472675693, 0.20419433113501473]",0.88254,-0.33427,0.99981,14297.88133,"[-4.89010607862233, 4.221556761989176]",0.03622,101.98278,0.99983,14657.75317,Recyclé
M553T1566,0.44995,-0.11361,0.99981,16105.09184,"[-0.41506810567056546, 0.18785050250580865]",0.84803,-0.60547,0.99981,14479.41974,"[-6.967385331570353, 5.7564545016661315]",0.03696,-161.47560,0.99983,14829.01605,Non classé
M555T2483,0.50305,0.02908,0.99981,16051.22135,"[-0.05804396144810482, 0.11620521917177003]",0.84259,-0.06386,0.99981,14432.08986,"[-0.7113661734386905, 0.5836461638477313]",0.66394,0.84226,0.99981,13100.46226,Non classé
M556T2483,0.59288,-0.06730,0.99981,15979.85850,"[-0.320136534339909, 0.18553458620765123]",0.78623,-0.59227,0.99981,14381.74393,"[-4.988289376504433, 3.803740537523474]",0.93342,5.00603,0.99981,12986.14556,Non classé
M557T2483,0.17197,-0.16289,0.99982,16686.69813,"[-0.39983412663897033, 0.07406347673954153]",0.13055,2.93255,0.99983,15983.58222,"[-0.9114026239569517, 6.77650187994337]",0.52914,31.49364,0.99983,14596.23147,Non classé
M557T1822,0.81636,0.02489,0.99981,15878.62998,"[-0.1907603194265478, 0.24054844740141357]",0.89820,0.18802,0.99981,14267.63391,"[-2.771536132685281, 3.1475731367675244]",0.20249,36.63038,0.99981,13501.45879,Non classé
M558T497,0.91619,-0.01480,0.99981,15859.99411,"[-0.2979345229559909, 0.2683245239638221]",0.37021,-3.54224,0.99981,14570.19272,"[-11.459094399148395, 4.374620754804435]",0.10007,-235.13239,0.99982,14226.25331,Non classé
M559T1261,0.71974,0.05068,0.99981,15911.21229,"[-0.23332778978025576, 0.33468615162390886]",0.88222,-0.41085,0.99981,14299.15923,"[-5.995131059096354, 5.173427519896495]",0.16588,99.77118,0.99982,13647.68553,Non classé
M559T1410,0.66726,0.04713,0.99981,15935.67930,"[-0.1732175157280266, 0.2674751708146673]",0.00175,-7.26851,0.99985,18857.81979,"[-11.62851757910554, -2.908507986685728]",0.44714,-37.34994,0.99986,17311.99447,Non classé
M561T2482,0.37811,-0.06503,0.99981,16196.27939,"[-0.21272873967969408, 0.08266998088309119]",0.79337,-0.24336,0.99981,14574.48976,"[-2.11368563434664, 1.6269660426043893]",0.08884,-19.67338,0.99983,14309.31867,Non classé
M562T2483,0.09795,-0.17057,0.99982,17090.60953,"[-0.3741286954341223, 0.032993901136635556]",0.27846,1.00800,0.99983,15865.96746,"[-0.849772145699704, 2.8657693057374654]",0.34992,-14.51856,0.99983,14690.83838,Non classé
M563T1565,0.06264,0.04417,0.99982,17434.58574,"[-0.0024517719982031297, 0.09079239430223812]",0.05611,0.03520,0.99984,17353.50980,"[-0.0009665862141694931, 0.07136600121264473]",0.39749,0.02974,0.99984,15994.85676,Non classé
M564T1565,0.11209,0.10439,0.99982,16990.60807,"[-0.025563617523052, 0.23434622147398684]",0.13643,0.29808,0.99983,16243.49596,"[-0.09878612806007742, 0.6949533085344413]",0.37911,-1.35694,0.99983,14996.81131,Non classé
M565T1373,0.68178,-0.04529,0.99981,15928.39375,"[-0.26733907709335253, 0.1767544074196727]",0.46279,-1.59007,0.99981,14524.68592,"[-5.935104077697035, 2.7549611604016224]",0.02397,-101.17198,0.99984,15200.02739,Non classé
M565T1565,0.57080,0.05793,0.99981,15995.39819,"[-0.1472969958751882, 0.2631648379592607]",0.91630,-0.17888,0.99981,14370.39964,"[-3.6069120204398795, 3.2491478008468784]",0.99108,-0.37291,0.99981,12973.32449,Non classé
M565T1372,0.36514,0.11153,0.99981,16215.50386,"[-0.13492951080844312, 0.3579810776174965]",0.94050,-0.12423,0.99981,14565.89831,"[-3.4763280515088013, 3.227875350150561]",0.00264,-106.64277,0.99985,17088.52788,Non classé
M567T2886,0.18168,-0.00182,0.99981,16649.34757,"[-0.004519271891341033, 0.0008871643143232881]",0.62582,0.00008,0.99982,15053.76050,"[-0.00024755031217713074, 0.00040606086651238525]",0.18464,0.00004,0.99983,14301.44770,Non classé
M568T2886,0.13920,-0.00726,0.99982,16834.17734,"[-0.016983182042927637, 0.0024717137850141686]",0.58522,0.00114,0.99982,15246.66293,"[-0.0030510289748974925, 0.005325712561999165]",0.14518,0.00205,0.99983,14637.61818,Non classé
M569T2886,0.11816,-0.03633,0.99982,16952.03305,"[-0.0823400906206194, 0.009684421694723944]",0.22797,0.05476,0.99983,15861.42671,"[-0.03578927792063212, 0.14531017451340966]",0.33348,0.11198,0.99983,14712.88849,Non classé
M570T2886,0.91571,0.01543,0.99981,15860.04992,"[-0.2779433874187668, 0.30880207408420834]",0.12468,1.96003,0.99982,15222.44497,"[-0.56855160753909, 4.488606127246227]",0.23177,-27.33309,0.99983,14324.07668,Non classé
M571T2482,0.42934,-0.06160,0.99981,16128.85984,"[-0.21778930660736803, 0.09459295356344585]",0.99611,-0.00645,0.99981,14485.80482,"[-2.6715235981409577, 2.6586230483760254]",0.53594,15.69101,0.99981,13223.50400,Non classé
M571T3019,0.08779,-0.28968,0.99982,17173.08134,"[-0.6243936491628788, 0.04504207913073549]",0.37469,2.68031,0.99982,15769.87028,"[-3.3671333869829425, 8.727745769452582]",0.50959,52.01341,0.99983,14417.30665,Non classé
M571T2707,0.68231,-0.02699,0.99981,15928.13216,"[-0.1595216271300426, 0.10554992326363277]",0.38566,0.38256,0.99981,14612.04055,"[-0.5009258980214456, 1.2660528242596931]",0.05757,7.02064,0.99983,14644.83038,Non classé
M572T2482,0.13858,-0.17345,0.99982,16837.33698,"[-0.4056225375961675, 0.05871399231407157]",0.14668,3.46601,0.99983,16046.55906,"[-1.2727910001040899, 8.204818644755445]",0.23006,77.84501,0.99983,15104.15255,Non classé
M572T3018,0.44297,0.12370,0.99981,16112.95147,"[-0.19949861303359162, 0.44690522044969194]",0.72235,-1.58934,0.99981,14523.06806,"[-10.590358080298985, 7.411684260767688]",0.13271,230.84503,0.99982,13998.94472,Non classé
M572T2707,0.80166,-0.03121,0.99981,15882.61936,"[-0.2811941041499332, 0.21876443865273112]",0.37850,1.93722,0.99981,14579.73574,"[-2.4689993011140547, 6.343430539887416]",0.02303,113.78041,0.99984,15288.11484,Recyclé
M573T916,0.10317,-0.01589,0.99982,17051.87127,"[-0.03515214666519079, 0.00337761373911721]",0.66671,0.01688,0.99982,15395.00886,"[-0.061941201799814674, 0.09569219339182435]",0.99366,-0.00116,0.99982,13898.29730,Non classé
M573T523,0.24310,-0.03458,0.99981,16458.26678,"[-0.09363376266437759, 0.02448342512644993]",0.79776,-0.07299,0.99981,14809.01413,"[-0.6463983471943591, 0.5004206747257616]",0.95756,-0.16054,0.99981,13370.34626,Non classé
M574T916,0.07932,-0.05694,0.99982,17250.63209,"[-0.12087046563474589, 0.006998822065901397]",0.69430,0.16286,0.99982,15560.85909,"[-0.670807621518692, 0.9965287575600432]",0.45758,-3.72444,0.99982,14274.50592,Non classé
M574T522,0.36681,-0.07575,0.99981,16212.96925,"[-0.243749238123945, 0.09224228250450772]",0.17034,-3.18646,0.99982,15353.26957,"[-7.805400022226278, 1.4324849363170369]",0.61250,37.91172,0.99982,13964.05075,Non classé
M575T564,0.65695,0.04052,0.99981,15941.10532,"[-0.14284540126094342, 0.22388389922873791]",0.57906,-1.37253,0.99981,14441.83271,"[-6.3448265425810355, 3.599763072502359]",0.75710,19.72710,0.99981,13073.97001,Non classé
M575T2886,0.23174,-0.14567,0.99981,16488.79787,"[-0.38842400032273866, 0.09708344068328484]",0.08666,5.35982,0.99983,16085.58115,"[-0.8115057696678338, 11.531148141431254]",0.24411,-96.28267,0.99983,15104.15995,Non classé
M575T1410,0.61897,0.02554,0.99981,15962.99250,"[-0.07765427947371405, 0.1287430242700469]",0.00716,-0.84228,0.99984,17575.26695,"[-1.4413786787599088, -0.24318886873797596]",0.82389,0.65557,0.99984,15889.35584,Non classé
M575T1808,0.53801,-0.04991,0.99981,16020.79363,"[-0.2125988278139721, 0.11277762849142747]",0.00403,-2.52699,0.99985,18163.49201,"[-4.194805437679431, -0.8591692114130571]",0.19277,24.58043,0.99985,17223.97398,Non classé
M575T2981,0.28602,-0.11005,0.99981,16357.45187,"[-0.31602486251059203, 0.09592991538331408]",0.00004,9.06702,0.99988,23661.68840,"[5.1445573786449295, 12.989489595160467]",0.12017,-54.75596,0.99989,22910.05488,Transitoire
M576T1411,0.32299,0.10655,0.99981,16285.25830,"[-0.10896779377909557, 0.3220622979353549]",0.01087,-6.18906,0.99984,17557.60299,"[-10.862501816338686, -1.5156278114240687]",0.98133,-1.26317,0.99984,15850.86547,Non classé
M576T1997,0.33171,-0.06488,0.99981,16269.82855,"[-0.19854146108730547, 0.06877617489449833]",0.03611,-1.00778,0.99983,16536.71687,"[-1.9465681460333664, -0.06899407923623946]",0.02641,19.45259,0.99985,17221.39219,Recyclé
M576T1525,0.16324,-0.05505,0.99982,16722.51947,"[-0.13347091459482296, 0.023361866208439178]",0.07897,-0.26276,0.99983,16382.93304,"[-0.5575151117814178, 0.031991869675814466]",0.02472,2.67438,0.99985,17117.86562,Recyclé
M577T2483,0.24222,-0.07253,0.99981,16460.57265,"[-0.19619369367301076, 0.05112644840343271]",0.79160,-0.16938,0.99981,14812.82401,"[-1.4598001111072803, 1.1210358814073897]",0.06599,14.48131,0.99983,14749.08517,Non classé
M577T1410,0.77127,0.00054,0.99981,15891.94209,"[-0.003220029148714027, 0.004308116579063076]",0.01201,-0.00059,0.99984,17048.67761,"[-0.0010411972984608335, -0.0001375794495006164]",0.41096,-0.00007,0.99984,15695.73570,Non classé
M577T999,0.00001,0.01791,0.99989,27933.53756,"[0.011071468701078573, 0.024740207440500192]",0.57238,-0.00142,0.99989,25314.17014,"[-0.006462888132064562, 0.003628013386597925]",0.07150,-0.00471,0.99990,25108.95471,Produit
M577T2599,0.47038,0.01797,0.99981,16083.17481,"[-0.031945679804286746, 0.0678780559013814]",0.01400,-0.20081,0.99984,17122.54227,"[-0.35847134248552426, -0.043146014798809335]",0.65319,-0.21544,0.99984,15548.58417,Non classé
M578T1410,0.76238,0.00186,0.99981,15894.94787,"[-0.010499092778290621, 0.014214224139376654]",0.00869,-0.00691,0.99984,17330.42574,"[-0.011966108616757325, -0.0018612289559668989]",0.42859,-0.00245,0.99984,15932.30532,Non classé
M578T999,0.00004,0.05494,0.99988,25086.36771,"[0.030951569629544116, 0.07892172148367163]",0.38517,-0.02436,0.99988,23014.54329,"[-0.08056656504118358, 0.031841150512176994]",0.00220,-0.25291,0.99991,27260.75096,Produit
M579T1541,0.01709,0.03297,0.99983,18528.38454,"[0.006220422511126342, 0.059715554867669635]",0.80694,-0.00455,0.99983,16668.89651,"[-0.04203921569404819, 0.032938102360359954]",0.06679,0.07377,0.99985,16587.56976,Produit
M579T1410,0.86643,0.00436,0.99981,15867.47830,"[-0.0477689483043486, 0.056483638592612816]",0.00865,-0.12388,0.99984,17304.41458,"[-0.21435139019735056, -0.03340806562226932]",0.92264,0.02088,0.99984,15626.31143,Non classé
M579T999,0.00180,0.17403,0.99985,20707.73594,"[0.06923410211856576, 0.2788287760767857]",0.98074,0.01351,0.99985,18598.52151,"[-1.1133947709380372, 1.1404144797365425]",0.08986,-17.29810,0.99986,18250.35090,Produit
M580T1541,0.09667,0.08067,0.99982,17100.46252,"[-0.01522246204856248, 0.17655821076306705]",0.72249,0.11152,0.99982,15413.08296,"[-0.5204002227178647, 0.7434455656391107]",0.06344,5.90597,0.99984,15375.67339,Non classé
M580T1410,0.93075,0.00896,0.99981,15858.46422,"[-0.19849192916457592, 0.21640899257733515]",0.00256,-5.10012,0.99985,18403.67168,"[-8.290003464141753, -1.9102371901009096]",0.46916,21.30920,0.99985,16868.68120,Non classé
M581T2974,0.88284,0.02526,0.99981,15864.62099,"[-0.3197022213389479, 0.370231575357303]",0.38187,-5.69701,0.99981,14558.73682,"[-18.748071105548718, 7.354049391324615]",0.50582,130.30775,0.99981,13313.06038,Non classé
M581T2557,0.31982,-0.09092,0.99981,16290.99329,"[-0.2736171551815406, 0.09177337915758199]",0.49604,-0.77131,0.99981,14823.66491,"[-3.0459568484341295, 1.503335238484099]",0.64001,8.91894,0.99981,13467.59806,Non classé
M583T2555,0.22067,-0.00778,0.99981,16520.38406,"[-0.02044322441268184, 0.0048758212048096265]",0.97688,-0.00032,0.99981,14837.78525,"[-0.02236284855001184, 0.021728541062405987]",0.65278,-0.00859,0.99981,13474.05046,Non classé
M584T2555,0.21114,-0.02929,0.99981,16549.17821,"[-0.07593069375845639, 0.017349348269127693]",0.83101,-0.02769,0.99981,14882.37706,"[-0.2889522899220558, 0.23356890013753606]",0.78536,-0.16564,0.99981,13464.39577,Non classé
M585T1565,0.55020,0.08287,0.99981,16011.01867,"[-0.19560620138634893, 0.3613553076008181]",0.38723,-2.64588,0.99981,14686.03083,"[-8.776662050448035, 3.4848997866919804]",0.13778,-170.73811,0.99982,14132.26363,Non classé
M585T2555,0.37232,-0.07823,0.99981,16204.74126,"[-0.2537422567170992, 0.09728566127072175]",0.18752,-1.32753,0.99982,15283.77864,"[-3.3315585062583057, 0.6764891673379054]",0.67610,7.06939,0.99982,13867.84648,Non classé
M587T3018,0.91385,-0.01533,0.99981,15860.26805,"[-0.30043176607691424, 0.26977809828579224]",0.74824,-0.85162,0.99981,14285.96331,"[-6.191852032832561, 4.4886066016030775]",0.17240,82.17295,0.99982,13612.25132,Non classé
M589T2886,0.11058,-0.07068,0.99982,17000.56993,"[-0.15828829029243008, 0.01692520483873715]",0.48504,0.09487,0.99982,15479.84257,"[-0.1778467448968321, 0.3675802424667511]",0.16910,0.96798,0.99983,14762.17801,Non classé
M590T2886,0.33055,0.14481,0.99981,16271.84002,"[-0.1527811297287281, 0.4424052753768513]",0.32115,1.15355,0.99982,15025.09288,"[-1.1720907073002804, 3.479187686516407]",0.34088,18.84831,0.99982,13925.71279,Non classé
M591T1411,0.06288,0.12986,0.99982,17431.51462,"[-0.007341879694075348, 0.26707078400914525]",0.16659,-1.26052,0.99983,16522.69782,"[-3.07129017862855, 0.550254673732502]",0.86087,-2.38867,0.99983,14929.61275,Non classé
M591T1001,0.01450,0.24057,0.99983,18675.42708,"[0.05054685590820013, 0.4305901899039747]",0.91024,0.23529,0.99983,16778.94755,"[-3.9676845481968996, 4.438261971668496]",0.92750,4.84159,0.99984,15151.29656,Produit
M591T2886,0.45196,0.08312,0.99981,16102.86125,"[-0.1384294721404768, 0.30467045397295406]",0.45467,0.67192,0.99981,14691.98823,"[-1.1310272612880097, 2.474859368926106]",0.89235,-1.79374,0.99981,13270.64367,Non classé
M592T1411,0.26176,0.13231,0.99981,16411.84735,"[-0.10292789560561535, 0.36755306072595595]",0.39738,-3.37641,0.99982,15040.38187,"[-11.371270577642466, 4.618452086813476]",0.07998,126.85607,0.99983,14839.69304,Non classé
M593T2483,0.40475,-0.07357,0.99981,16159.62755,"[-0.25044342401684877, 0.10330142018476157]",0.43366,0.86384,0.99981,14766.23717,"[-1.3487544256325417, 3.076442474873937]",0.75158,6.10790,0.99981,13369.40869,Non classé
M593T1330,0.39832,0.10012,0.99981,16168.14140,"[-0.13728612390804726, 0.33753156929315675]",0.44638,-1.77558,0.99981,14760.21704,"[-6.4528225912271635, 2.9016627544005074]",0.15840,-63.21808,0.99982,14116.17588,Non classé
M593T1411,0.06053,0.17549,0.99982,17461.66268,"[-0.00817311929768147, 0.35914477906592146]",0.23844,-3.00920,0.99983,16308.98837,"[-8.100082968681278, 2.081691845040889]",0.47511,53.89316,0.99983,14942.69649,Non classé
M593T1001,0.00444,0.30266,0.99984,19791.90821,"[0.10031253300625623, 0.505000098937554]",0.03900,10.03934,0.99986,20042.28240,"[0.5354420611468367, 19.543240875505532]",0.12383,159.31576,0.99987,19379.32045,"Produit,Transitoire"
M594T792,0.58246,0.07080,0.99981,15987.04686,"[-0.18782146057834848, 0.32941554015993646]",0.04386,-9.19272,0.99983,16098.97721,"[-18.118237488619393, -0.2672080137740611]",0.13021,221.46494,0.99984,15531.22314,Non classé
M594T1395,0.20686,0.10466,0.99981,16562.65451,"[-0.060397948367477944, 0.2697213255119384]",0.17048,-2.19277,0.99982,15683.84578,"[-5.37241959746278, 0.9868769971791518]",0.76215,7.51063,0.99982,14196.67322,Non classé
M595T1406,0.71820,0.03937,0.99981,15911.85839,"[-0.18000042437697453, 0.258741076310676]",0.00498,-6.23480,0.99984,17844.76271,"[-10.461294500869538, -2.0082988040105816]",0.36742,37.93412,0.99985,16493.70890,Non classé
M595T916,0.16273,-0.12810,0.99982,16724.70463,"[-0.31032522234805043, 0.05412802259539401]",0.78342,-0.70536,0.99982,15052.94346,"[-5.871225130045944, 4.460500611023648]",0.83040,-14.94537,0.99982,13607.54761,Non classé
M597T2735,0.13203,-0.13735,0.99982,16871.85379,"[-0.3180436989701977, 0.04334482310876667]",0.49478,0.36229,0.99982,15353.38105,"[-0.7029815831517512, 1.4275546926021705]",0.05356,10.21317,0.99984,15441.47491,Non classé
M597T1385,0.53093,0.01696,0.99981,16026.66553,"[-0.037362189095147394, 0.07127695564356622]",0.36931,0.15932,0.99981,14724.56413,"[-0.19608367037442448, 0.5147268934694065]",0.00756,-1.95885,0.99985,16346.84589,Non classé
M598T2736,0.08227,-0.30381,0.99982,17222.54489,"[-0.6484533054913992, 0.04083191986300427]",0.57230,-1.30290,0.99982,15607.62958,"[-5.9397066353235815, 3.3339001342374566]",0.18251,55.77286,0.99983,14835.00528,Non classé
M599T2483,0.23994,-0.10884,0.99981,16466.57694,"[-0.2934718070165713, 0.07580097263194938]",0.17046,1.93219,0.99982,15592.92944,"[-0.8694912578317724, 4.733872355454375]",0.02092,-109.40743,0.99985,16429.89502,Non classé
M599T1410,0.21443,0.02904,0.99981,16539.07350,"[-0.017539956336246054, 0.075615738840212]",0.06254,-0.07348,0.99983,16378.90675,"[-0.15101394204906513, 0.004052062425842412]",0.57407,-0.08356,0.99983,14922.54132,Non classé
M599T1000,0.00001,0.16863,0.99988,26672.14501,"[0.10061509232076296, 0.23663743047014904]",0.20682,0.30248,0.99989,25054.77348,"[-0.17473131751945487, 0.7796938871700523]",0.65093,-1.18323,0.99989,22753.51563,Produit
M599T541,0.07872,-0.04600,0.99982,17256.40753,"[-0.09754456310514902, 0.005547782414214983]",0.05893,0.43024,0.99984,17136.67017,"[-0.01711132514014574, 0.8776003653738069]",0.08809,-3.25831,0.99985,16831.57220,Non classé
M600T1410,0.38349,0.04954,0.99981,16188.56885,"[-0.06427401257145425, 0.16335633552708595]",0.00460,-1.12768,0.99985,18229.86006,"[-1.8843360954104387, -0.3710236926031041]",0.76079,1.28127,0.99985,16501.78781,Non classé
M600T999,0.00308,0.27702,0.99985,20153.81055,"[0.09978230906197935, 0.45425272401478733]",0.46863,1.70061,0.99985,18370.50745,"[-3.008204556210403, 6.409425018380221]",0.79657,13.86796,0.99985,16616.46497,Produit
M601T1410,0.51897,0.07400,0.99981,16036.90873,"[-0.1562641535572782, 0.30426182528980883]",0.01422,-5.70287,0.99984,17059.90855,"[-10.191669892646505, -1.2140652217838657]",0.97737,1.51855,0.99984,15401.66560,Non classé
M603T2886,0.14184,-0.01414,0.99982,16820.82229,"[-0.0332190887282633, 0.004946267733089378]",0.29863,0.01955,0.99982,15574.08805,"[-0.018046930883818625, 0.05714908131851266]",0.46579,0.03432,0.99982,14278.41370,Non classé
M603T1823,0.85624,0.01531,0.99981,15869.44669,"[-0.15478544993955348, 0.18541541565034195]",0.65274,-0.49771,0.99981,14334.33590,"[-2.722305397696706, 1.7268914626540148]",0.15098,27.02173,0.99982,13737.87961,Non classé
M604T2886,0.19048,-0.04277,0.99981,16617.48183,"[-0.10774214213202486, 0.02220892063698686]",0.16142,0.35734,0.99982,15772.23545,"[-0.1495532872732302, 0.8642332405672437]",0.75288,-0.55281,0.99982,14279.79590,Non classé
M605T2887,0.11794,-0.03954,0.99982,16953.43669,"[-0.08958138428376661, 0.01050785969760732]",0.40996,0.10352,0.99982,15520.38840,"[-0.14831609528379536, 0.3553604634897453]",0.32058,0.54057,0.99983,14417.93928,Non classé
M605T2555,0.27448,-0.05010,0.99981,16382.54626,"[-0.14162111226371182, 0.04141650625588285]",0.63045,-0.21055,0.99981,14809.88870,"[-1.0905800754394632, 0.6694753884020285]",0.91299,0.44526,0.99981,13374.66656,Non classé
M606T2886,0.16598,-0.18179,0.99982,16711.04482,"[-0.44245562629179486, 0.07887169796120758]",0.61594,0.84337,0.99982,15115.43689,"[-2.5369066456557645, 4.223645331251915]",0.62224,-23.23995,0.99982,13742.23489,Non classé
M607T2483,0.53852,-0.07042,0.99981,16020.37293,"[-0.30023607054669255, 0.15940383550094292]",0.93785,0.17704,0.99981,14390.82445,"[-4.3956774365787545, 4.749747679776728]",0.25131,64.99603,0.99981,13496.88445,Non classé
M608T502,0.68201,-0.05775,0.99981,15928.27903,"[-0.34108510590948055, 0.22558771975455433]",0.53364,-1.29933,0.99981,14462.64714,"[-5.492120477380937, 2.8934599193702235]",0.66136,16.16921,0.99981,13129.38074,Non classé
M609T2534,0.69106,0.06146,0.99981,15923.94352,"[-0.24945714820418896, 0.37238229588137806]",0.86933,0.54454,0.99981,14312.66116,"[-6.121130848277315, 7.210209678368135]",0.44012,48.78016,0.99981,13146.31547,Non classé
M611T2483,0.80018,-0.03077,0.99981,15883.03998,"[-0.27534654018341587, 0.21380049055456032]",0.19983,3.15745,0.99981,14941.01415,"[-1.7457440596754825, 8.060637544665818]",0.13942,119.72231,0.99983,14370.04700,Non classé
M611T2195,0.00379,-0.22025,0.99985,19947.14399,"[-0.36467345390241757, -0.07581846301753373]",0.85095,-0.03158,0.99985,17932.93480,"[-0.3699343956425612, 0.30678302078898684]",0.09347,1.63240,0.99986,17564.98333,Substrat
M612T2196,0.37301,-0.10713,0.99981,16203.72222,"[-0.34784886753386124, 0.13358296585776822]",0.20778,-1.92906,0.99982,15218.33750,"[-4.978979220421324, 1.120867113111161]",0.11962,29.42440,0.99983,14738.04982,Non classé
M613T2887,0.11340,-0.10078,0.99982,16982.07391,"[-0.2267058418925693, 0.025152596399391963]",0.02331,0.50557,0.99984,17630.67979,"[0.07279391725691725, 0.9383369663670316]",0.96442,-0.08838,0.99984,15917.50405,Transitoire
M613T1410,0.91001,0.00566,0.99981,15860.73417,"[-0.09503893809060214, 0.10635066435614392]",0.02957,-0.38005,0.99983,16276.86481,"[-0.7202244077563404, -0.0398756162688208]",0.97412,-0.04783,0.99983,14694.84006,Non classé
M613T1000,0.00064,0.27064,0.99986,21812.91364,"[0.12355947290403105, 0.4177265403818444]",0.40449,0.93983,0.99986,19978.09084,"[-1.3197517010374855, 3.1994052044366827]",0.60770,14.30265,0.99986,18174.08081,Produit
M613T2195,0.93940,0.01094,0.99981,15857.69410,"[-0.2786360618988517, 0.3005153060089636]",0.44605,-2.79629,0.99981,14477.14247,"[-10.15699646021999, 4.564413126733688]",0.20827,129.08457,0.99982,13683.47672,Non classé
M614T2886,0.78886,0.03740,0.99981,15886.36694,"[-0.2435187011610772, 0.3183123789438934]",0.25826,1.69775,0.99981,14791.07180,"[-1.2997275526700505, 4.695228963703935]",0.45826,-27.46312,0.99982,13567.69984,Non classé
M614T1411,0.73579,0.03512,0.99981,15904.72367,"[-0.17420125682703422, 0.24444765016632072]",0.01379,-3.66289,0.99984,16945.17972,"[-6.531946170829222, -0.7938398255961627]",0.11236,61.82132,0.99985,16457.22857,Non classé
