Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M547T2813,0.06947,6.29561,0.92213,14.53246,"[-0.5373088592327617, 13.128532518510479]",0.00358,92.07854,0.94415,19.11056,"[32.97100876515947, 151.1860723499703]",0.41870,-591.88252,0.94562,18.11431,Transitoire
M548T2484,0.13164,2.57856,0.91906,13.93629,"[-0.8243415870778055, 5.981459377080865]",0.91338,-2.39130,0.91910,12.84313,"[-47.14150864214978, 42.35890682247521]",0.33638,-309.31815,0.92210,12.32946,Non classé
M548T2748,0.39734,4.88306,0.91417,13.07150,"[-6.7667700245738285, 16.532888930815986]",0.00125,287.53626,0.94294,18.67993,"[124.2865305372818, 450.7859925476113]",0.78121,692.74822,0.94312,17.27063,Transitoire
M549T3019,0.98607,-0.07150,0.91182,12.69040,"[-8.395982321466239, 8.252989182451984]",0.01365,125.99133,0.93052,15.14040,"[28.10560912311044, 223.8770450045781]",0.05888,-1667.50148,0.93994,16.30132,Transitoire
M550T3018,0.54088,3.98179,0.91305,12.88797,"[-9.209355172722276, 17.172936676051158]",0.39797,142.69875,0.91546,12.24038,"[-198.60383563017248, 484.00133800910567]",0.45457,-5742.79983,0.91736,11.56360,Non classé
M551T1670,0.40759,3.56366,0.91407,13.05503,"[-5.12814716529125, 12.255460619516448]",0.33731,36.46543,0.91712,12.50842,"[-40.21312115007478, 113.14398733371371]",0.57440,-423.27528,0.91818,11.68898,Non classé
M551T1825,0.48088,3.36802,0.91346,12.95359,"[-6.300219278446362, 13.036249792884146]",0.02485,198.35212,0.92895,14.78073,"[27.148729206572284, 369.5555008248488]",0.91270,-224.49658,0.92899,13.62726,Transitoire
M553T2407,0.38046,3.93602,0.91434,13.10005,"[-5.1213939136873625, 12.993427176986458]",0.04287,131.98799,0.92706,14.36740,"[4.565291214975758, 259.4106906400773]",0.48174,936.58752,0.92852,13.53054,Transitoire
M553T1566,0.27713,4.97595,0.91566,13.32440,"[-4.228833053764637, 14.180729322300683]",0.53316,58.78104,0.91694,12.47869,"[-132.5212967955858, 250.08337267549982]",0.48716,1575.35449,0.91856,11.74830,Non classé
M555T2483,0.00026,3.88491,0.94669,21.79307,"[1.9880588417612406, 5.781757689810879]",0.79053,-2.28842,0.94683,20.13223,"[-19.815581562691655, 15.238750692954817]",0.79170,11.27572,0.94699,18.60718,Produit
M556T2483,0.38272,3.59669,0.91432,13.09612,"[-4.719799817722073, 11.913181483870247]",0.94499,-4.34260,0.91433,12.06524,"[-132.47182583118092, 123.78662818873669]",0.09603,-2360.15364,0.92349,12.57286,Non classé
M557T2483,0.58127,1.90744,0.91282,12.85088,"[-5.103259894225225, 8.918143443974095]",0.14783,-74.85220,0.91970,12.94654,"[-178.00269787491737, 28.29830035779092]",0.42212,-1109.55184,0.92178,12.27552,Non classé
M557T1822,0.89565,-0.47441,0.91188,12.69927,"[-7.826556263542821, 6.877736990030629]",0.89176,5.41717,0.91194,11.70655,"[-75.61611690700748, 86.45045048805126]",0.63045,-392.24695,0.91277,10.89954,Non classé
M558T497,0.98849,0.09097,0.91182,12.69034,"[-12.727020589604432, 12.90895647763844]",0.00884,349.03828,0.93259,15.63968,"[95.5780827675064, 602.4984778781932]",0.34992,3509.10279,0.93495,14.97247,Transitoire
M559T1261,0.64796,-2.55086,0.91251,12.80014,"[-13.885984214712906, 8.784256750436043]",0.55950,46.10584,0.91367,11.96383,"[-114.20198471697876, 206.41366295318971]",0.74909,635.94929,0.91403,11.07483,Non classé
M559T1410,0.00023,-13.09442,0.94706,21.95698,"[-19.431117068444916, -6.75772250257561]",0.10019,-78.72253,0.95239,22.61108,"[-173.6504625902554, 16.20540787415652]",0.98290,24.19953,0.95239,20.83594,Substrat
M561T2482,0.03689,5.20916,0.92518,15.17519,"[0.3411793166324131, 10.077149650917756]",0.26594,-30.37781,0.92872,14.72890,"[-85.30012435330849, 24.544512192743802]",0.17579,376.44103,0.93386,14.70712,Produit
M562T2483,0.10820,4.51036,0.92000,14.11305,"[-1.0599238612736448, 10.080638784503694]",0.32137,-24.49510,0.92302,13.55486,"[-74.30129108665727, 25.311082830093625]",0.98015,12.74162,0.92302,12.49080,Non classé
M563T1565,0.00000,1.83056,0.97048,40.34203,"[1.3177426873301923, 2.343377166353522]",0.05988,-0.54966,0.97430,42.85972,"[-1.1239145987574208, 0.024587609640099872]",0.08685,0.95879,0.97720,44.64484,Produit
M564T1565,0.00000,6.19782,0.96069,29.99029,"[4.002712811505873, 8.392925148600149]",0.60879,-2.06043,0.96109,27.92073,"[-10.235539083818555, 6.114684861821644]",0.51601,19.39438,0.96175,26.19306,Produit
M565T1373,0.37745,3.64195,0.91437,13.10533,"[-4.685299100858499, 11.969197039112261]",0.06708,119.97720,0.92492,13.92561,"[-9.071513922180912, 249.02590558079672]",0.61850,-616.43907,0.92567,12.97320,Non classé
M565T1565,0.02055,8.07227,0.92797,15.81156,"[1.3414778235301537, 14.803066267828337]",0.00424,117.01920,0.94772,20.49264,"[40.267693948784256, 193.77071332733712]",0.68648,-314.52314,0.94807,19.01636,"Produit,Transitoire"
M565T1372,0.03437,9.01938,0.92552,15.25012,"[0.7150023846392717, 17.323752665806104]",0.02035,99.76078,0.93968,17.61052,"[16.76770610631911, 182.753856679536]",0.00572,-2663.93824,0.95582,22.53789,"Produit,Transitoire"
M567T2886,0.21511,0.06569,0.91678,13.52092,"[-0.04048455397910311, 0.17186314838991987]",0.00047,0.01902,0.94851,20.82195,"[0.009248898438132723, 0.028783457903624916]",0.06043,-0.00139,0.95540,22.31617,Transitoire
M568T2886,0.28853,0.19374,0.91549,13.29445,"[-0.17342801557287196, 0.5609102752438391]",0.00054,0.24819,0.94715,20.25851,"[0.118922145478884, 0.37744898243428826]",0.05800,-0.07048,0.95436,21.77982,Transitoire
M569T2886,0.42076,0.74263,0.91395,13.03478,"[-1.1211423872179522, 2.6064061690572666]",0.00449,4.39632,0.93729,16.89700,"[1.4917441356551233, 7.300887778039902]",0.02040,-7.32923,0.94964,19.64431,Transitoire
M570T2886,0.30443,4.64314,0.91526,13.25518,"[-4.457009578976158, 13.743296972970906]",0.24095,43.19983,0.91971,12.94811,"[-30.798129270586145, 117.19778426965422]",0.94885,-43.46392,0.91972,11.93353,Non classé
M571T2482,0.73147,-1.10065,0.91221,12.75221,"[-7.613738277381822, 5.412439437053056]",0.49420,-30.97549,0.91380,11.98412,"[-122.79801225621273, 60.84703912377688]",0.29343,802.32012,0.91760,11.59981,Non classé
M571T3019,0.98120,0.11233,0.91182,12.69053,"[-9.578875617024503, 9.80353639393737]",0.75249,26.53261,0.91216,11.73926,"[-144.5910884864369, 197.65631377847052]",0.32138,-2282.27946,0.91562,11.30295,Non classé
M571T2707,0.44240,1.66069,0.91376,13.00353,"[-2.710020223968416, 6.031402627251802]",0.90107,1.46206,0.91381,11.98543,"[-22.479784530133482, 25.403895052373517]",0.45404,79.04864,0.91576,11.32390,Non classé
M572T2482,0.10482,5.77088,0.92015,14.14218,"[-1.2842806381032945, 12.826046008733936]",0.75611,23.36501,0.92045,13.07994,"[-129.6442691450335, 176.37428886721983]",0.88349,-332.04813,0.92052,12.06431,Non classé
M572T3018,0.92240,-0.62061,0.91185,12.69522,"[-13.570780480725453, 12.329570459581962]",0.08846,226.85136,0.92133,13.23869,"[-36.599146111706375, 490.3018663314181]",0.21110,5075.43524,0.92619,13.07157,Non classé
M572T2707,0.90316,0.59789,0.91187,12.69801,"[-9.390964031427252, 10.58674676413008]",0.34556,58.36850,0.91489,12.15137,"[-66.52040154107878, 183.25740698064322]",0.59298,739.76437,0.91588,11.34070,Non classé
M573T916,0.62754,0.23929,0.91260,12.81440,"[-0.7610963590873021, 1.2396776185986391]",0.36996,1.57679,0.91531,12.21736,"[-1.9756699597903333, 5.129246453339457]",0.79190,-1.88921,0.91555,11.29298,Non classé
M573T523,0.59263,-0.75528,0.91277,12.84135,"[-3.6173815835144465, 2.1068289769898723]",0.49659,7.26619,0.91433,12.06508,"[-14.39445958192029, 28.926837528887738]",0.17110,-175.42056,0.92064,12.08349,Non classé
M574T916,0.56869,0.93447,0.91289,12.86188,"[-2.3882644891553815, 4.257214228702195]",0.51920,10.41213,0.91430,12.06014,"[-22.34081290116172, 43.165073565008264]",0.91517,23.37235,0.91434,11.11874,Non classé
M574T522,0.78631,-0.98910,0.91206,12.72888,"[-8.400817178817706, 6.422617826620908]",0.34736,74.03033,0.91505,12.17737,"[-84.9700353434973, 233.03069511450448]",0.97262,82.29909,0.91506,11.22173,Non classé
M575T564,0.05487,-5.16640,0.92327,14.76639,"[-10.44840186212461, 0.11559983716852429]",0.86942,-10.37683,0.92335,13.61687,"[-138.85292774872437, 118.09927544468695]",0.75615,506.20128,0.92365,12.60118,Non classé
M575T2886,0.99513,0.02426,0.91182,12.69025,"[-8.050717290112463, 8.099239129843664]",0.89277,-12.21100,0.91188,11.69807,"[-196.59575743379037, 172.1737481310472]",0.65633,-1099.16666,0.91259,10.87538,Non classé
M575T1410,0.00010,-4.89072,0.95017,23.40364,"[-7.091861310096364, -2.689569129718272]",0.54570,-3.87663,0.95088,21.88406,"[-16.892091553648175, 9.138829174533424]",0.77778,19.80332,0.95104,20.23463,Substrat
M575T1808,0.00018,-8.60017,0.94799,22.37084,"[-12.672054703947925, -4.5282759906934045]",0.68643,7.81743,0.94832,20.74500,"[-31.543279318602302, 47.178144488444374]",0.71733,158.01679,0.94860,19.22409,Substrat
M575T2981,0.86890,0.54793,0.91191,12.70455,"[-6.199090089693225, 7.294956881875127]",0.97354,-2.45895,0.91191,11.70265,"[-153.3994310673573, 148.48153130166273]",0.37199,-1146.94467,0.91473,11.17460,Non classé
M576T1411,0.00983,-9.03907,0.93142,16.66762,"[-15.715813913486304, -2.362317455013465]",0.52545,-36.71078,0.93249,15.61509,"[-153.95080019588198, 80.52923096808544]",0.82304,325.31291,0.93263,14.42043,Substrat
M576T1997,0.00099,-6.00224,0.94141,19.71958,"[-9.337241010558799, -2.667235415854371]",0.38646,9.92270,0.94311,18.73940,"[-13.232311663673451, 33.077713308095454]",0.96002,11.31693,0.94311,17.26975,Substrat
M576T1525,0.00071,-3.47326,0.94276,20.21328,"[-5.338699235182215, -1.6078222016691477]",0.06717,6.56425,0.94981,21.39053,"[-0.49862947935695967, 13.627134457871925]",0.56171,-16.37677,0.95049,19.99797,Substrat
M577T2483,0.04851,3.30543,0.92386,14.89107,"[0.023156647002670283, 6.587707572787726]",0.27749,-19.34479,0.92730,14.41865,"[-55.19329003973851, 16.503709844396433]",0.25061,232.78392,0.93111,14.07923,Produit
M577T1410,0.00000,-0.17115,0.97209,42.74028,"[-0.217147646003234, -0.1251591852947107]",0.79906,0.00093,0.97216,39.47088,"[-0.0064988379999337586, 0.00835764282444985]",0.00253,-0.00403,0.98080,53.21746,Substrat
M577T999,0.00192,-0.30243,0.93866,18.78147,"[-0.48294101111809273, -0.12191443662834758]",0.24103,0.09970,0.94188,18.31994,"[-0.07110824365006072, 0.2705124150268623]",0.02233,-0.23721,0.95303,21.13440,Substrat
M577T2599,0.00473,-1.63363,0.93473,17.57571,"[-2.7224174176170877, -0.5448497116483422]",0.75731,0.59167,0.93497,16.25386,"[-3.302775821959018, 4.486114760858351]",0.66578,-6.09544,0.93547,15.09995,Substrat
M578T1410,0.00000,-0.56629,0.97165,42.06976,"[-0.7201918029839712, -0.4123808824045435]",0.87933,0.00629,0.97168,38.78630,"[-0.07799266558329923, 0.0905650701033317]",0.00549,-0.14636,0.97932,49.33614,Substrat
M578T999,0.00208,-1.01372,0.93831,18.66610,"[-1.6246007274907313, -0.40283675986111733]",0.35254,0.86288,0.94036,17.82480,"[-1.0107854823892235, 2.736540656283481]",0.33060,-3.38127,0.94262,17.11293,Substrat
M579T1541,0.00000,-1.30662,0.96963,39.18003,"[-1.6805999395502347, -0.9326373247069342]",0.12047,0.51447,0.97237,39.77817,"[-0.14423039145491823, 1.1731801897287282]",0.18033,0.95072,0.97432,39.51899,Substrat
M579T1410,0.00000,-2.60192,0.97110,41.23347,"[-3.319361075966898, -1.8844880807407374]",0.71075,0.27644,0.97125,38.19141,"[-1.2391112950745102, 1.792000767581093]",0.13375,-5.80488,0.97377,38.67378,Substrat
M579T999,0.00188,-4.60253,0.93874,18.80729,"[-7.343881019334305, -1.8611699291952233]",0.99558,0.10219,0.93874,17.32332,"[-37.44826858228642, 37.65265303243237]",0.32100,316.25566,0.94116,16.66030,Substrat
M580T1541,0.00001,-4.49322,0.95919,28.84398,"[-6.140102491289264, -2.8463438179433744]",0.85387,-1.36093,0.95924,26.60490,"[-16.399479086882323, 13.677615280904583]",0.07783,98.58905,0.96410,27.97281,Substrat
M580T1410,0.00073,-10.71345,0.94263,20.16557,"[-16.485822700279428, -4.94107974793514]",0.33811,-35.03650,0.94466,19.29620,"[-108.8335389452572, 38.76053903749897]",0.76531,215.84207,0.94486,17.84952,Substrat
M581T2974,0.99386,0.05812,0.91182,12.69027,"[-15.297217911678466, 15.413454645385407]",0.38038,180.73010,0.91444,12.08156,"[-235.5758583930006, 597.0360601873913]",0.75849,-1693.29324,0.91477,11.17991,Non classé
M581T2557,0.18195,-4.43796,0.91755,13.65781,"[-11.084280560458138, 2.208354292547705]",0.82792,-9.61386,0.91770,12.60557,"[-99.61243133687594, 80.38470708790967]",0.99964,0.25978,0.91770,11.61571,Non classé
M583T2555,0.21048,-0.27547,0.91688,13.53841,"[-0.7160883345281936, 0.16515485111388695]",0.29132,0.50899,0.92043,13.07706,"[-0.46234399903497403, 1.4803152697285535]",0.27868,0.74059,0.92415,12.69232,Non classé
M584T2555,0.16223,-1.08224,0.91808,13.75453,"[-2.6276115786890735, 0.4631295960221855]",0.57940,2.88753,0.91906,12.83645,"[-7.686887575518249, 13.461955669365544]",0.75100,6.79973,0.91940,11.88145,Non classé
M585T1565,0.15746,6.36928,0.91822,13.78008,"[-2.618428990180239, 15.356997094893867]",0.01879,190.79062,0.93413,16.03206,"[34.30651603437178, 347.2747321960337]",0.93981,-230.92753,0.93415,14.77682,Transitoire
M585T2555,0.32055,-2.65415,0.91504,13.21809,"[-8.035714811329642, 2.7274153967145445]",0.88032,5.35074,0.91512,12.18695,"[-66.98325878510215, 77.6847317070681]",0.84565,101.54396,0.91525,11.24895,Non classé
M587T3018,0.79244,-1.26833,0.91205,12.72664,"[-11.06033235069698, 8.523666018754222]",0.82929,-16.05418,0.91221,11.74590,"[-167.57375272663273, 135.46538838315746]",0.18480,-2198.19603,0.91829,11.70625,Non classé
M589T2886,0.08678,2.47341,0.92105,14.31854,"[-0.38200153427792083, 5.328811891708272]",0.03721,12.50484,0.93341,15.84452,"[0.7996724995023623, 24.210001922416296]",0.01976,-40.91335,0.94664,18.48081,Transitoire
M590T2886,0.47035,3.52200,0.91353,12.96659,"[-6.347445080915435, 13.391444228862248]",0.41914,24.61296,0.91572,12.28235,"[-37.01477180822506, 86.24068352269842]",0.90760,75.46711,0.91577,11.32467,Non classé
M591T1411,0.00046,-6.83546,0.94451,20.89057,"[-10.351805157575473, -3.319105064040294]",0.01928,-41.97584,0.95523,24.11910,"[-76.5608497098425, -7.390840062091435]",0.85115,59.49840,0.95529,22.25859,Substrat
M591T1001,0.00491,-8.58073,0.93456,17.52793,"[-14.327777421253815, -2.833676531506237]",0.52424,-33.20453,0.93560,16.42176,"[-138.9370284243242, 72.52797039848889]",0.10300,2299.88664,0.94222,16.98526,Substrat
M591T2886,0.64011,-1.49793,0.91254,12.80549,"[-7.997619542131812, 5.001765756292604]",0.88565,3.49765,0.91261,11.80556,"[-46.007580429054016, 53.002883393946306]",0.69860,-139.89407,0.91315,10.95168,Non classé
M592T1411,0.00977,-10.26491,0.93145,16.67563,"[-17.839516357798193, -2.6903056991864345]",0.22605,-111.56491,0.93528,16.33505,"[-296.5044586931729, 73.37463024999829]",0.66117,831.40323,0.93578,15.17899,Substrat
M593T2483,0.07933,5.32872,0.92149,14.40403,"[-0.6675874062768363, 11.325023391244162]",0.08663,-46.34691,0.93002,15.02367,"[-99.84301902511241, 7.149206995249941]",0.55204,295.22711,0.93102,14.06032,Non classé
M593T1330,0.34284,4.47448,0.91476,13.17079,"[-5.034047952639218, 13.983002580536246]",0.10959,101.37600,0.92290,13.53163,"[-24.400604993638837, 227.1525954376438]",0.42034,-968.19697,0.92492,12.83184,Non classé
M593T1411,0.10141,-4.93792,0.92031,14.17270,"[-10.912295889298594, 1.036449137018149]",0.70279,-27.82354,0.92076,13.13560,"[-176.07075338952637, 120.42368230267748]",0.68020,-1061.23213,0.92131,12.19558,Non classé
M593T1001,0.07382,-6.82705,0.92183,14.47341,"[-14.35845142853048, 0.7043603888234529]",0.39643,-133.47618,0.92401,13.74493,"[-451.6688161223353, 184.71645591797102]",0.84763,682.17160,0.92412,12.68627,Non classé
M594T792,0.00109,-13.85052,0.94102,19.58191,"[-21.62272544542969, -6.078319860337223]",0.16933,-131.88078,0.94523,19.50998,"[-323.6458610075365, 59.884308185439664]",0.32289,3843.17925,0.94737,18.75169,Substrat
M594T1395,0.00183,-7.43883,0.93885,18.84296,"[-11.856684540461018, -3.0209788350817144]",0.34058,-33.53236,0.94099,18.02630,"[-104.53055935579319, 37.46583142140442]",0.75503,184.73239,0.94122,16.68104,Substrat
M595T1406,0.00431,-10.46353,0.93514,17.69556,"[-17.35325668474496, -3.5737940640160817]",0.43505,-40.49080,0.93667,16.72067,"[-145.46925272403507, 64.48765333117063]",0.50819,775.15804,0.93780,15.70417,Substrat
M595T916,0.76188,1.13919,0.91212,12.73853,"[-6.497200059800626, 8.775575538489583]",0.49815,51.50855,0.91369,11.96692,"[-102.6025275773834, 205.61961822912116]",0.68687,-849.57122,0.91426,11.10751,Non classé
M597T2735,0.14192,4.23662,0.91871,13.87010,"[-1.5090849923768292, 9.982321851895962]",0.04712,36.14766,0.93035,15.09875,"[0.49521005459532574, 71.80010598449991]",0.04041,-306.78585,0.94131,16.70843,Transitoire
M597T1385,0.56796,-0.66552,0.91290,12.86253,"[-3.0274421066515855, 1.6964007353963093]",0.01029,-12.92505,0.93271,15.66836,"[-22.52790103049896, -3.322208009904422]",0.03967,-37.00665,0.94338,17.35507,Non classé
M598T2736,0.95090,-0.34690,0.91183,12.69223,"[-11.799493059373935, 11.105683359503837]",0.41491,52.43042,0.91410,12.02927,"[-77.64421899255332, 182.50506355190305]",0.62652,-668.67436,0.91492,11.20241,Non classé
M599T2483,0.42592,2.15459,0.91390,13.02711,"[-3.3139667400012707, 7.62313696151782]",0.49978,-27.55912,0.91543,12.23574,"[-110.33063441670697, 55.212397199838534]",0.92442,175.01311,0.91546,11.27944,Non classé
M599T1410,0.00000,-2.24154,0.97342,44.94802,"[-2.8229375362945266, -1.660150210116833]",0.08586,-1.02582,0.97632,46.61628,"[-2.2067949457762985, 0.15516072142603843]",0.12124,-3.79499,0.97853,47.48437,Substrat
M599T1000,0.00148,-3.36863,0.93975,19.14395,"[-5.322017258128266, -1.4152413037457607]",0.59254,4.89674,0.94043,17.84528,"[-13.679595407357912, 23.473072732637082]",0.83995,21.29997,0.94053,16.47310,Substrat
M599T541,0.00071,-3.75773,0.94274,20.20694,"[-5.776804265117217, -1.738655757693937]",0.01179,-15.81716,0.95534,24.18312,"[-27.820996885168206, -3.813324183902628]",0.83628,-11.04751,0.95542,22.32481,Substrat
M600T1410,0.00000,-6.42847,0.96467,33.51095,"[-8.503856473675746, -4.3530748138972575]",0.06973,-11.82942,0.96894,35.27050,"[-24.68365450709122, 1.0248110852473467]",0.43135,-69.46466,0.96972,33.35915,Substrat
M600T999,0.00508,-8.53763,0.93441,17.48521,"[-14.281241052914613, -2.7940282538260464]",0.27608,-70.10574,0.93739,16.92611,"[-199.63019889145284, 59.41870890355243]",0.37511,1378.51644,0.93937,16.13974,Substrat
M601T1410,0.00307,-12.46268,0.93664,18.14326,"[-20.3246780193494, -4.600677706672938]",0.37171,-46.92459,0.93859,17.27866,"[-153.03775283945726, 59.18856529397151]",0.43413,1074.39460,0.94011,16.35063,Substrat
M603T2886,0.32367,0.31632,0.91500,13.21119,"[-0.32928239987995167, 0.9619127486775709]",0.02368,1.65626,0.93045,15.12284,"[0.2395953613857138, 3.0729155768175045]",0.00152,-3.90532,0.95385,21.52839,Transitoire
M603T1823,0.86398,0.46617,0.91192,12.70565,"[-5.064395451474481, 5.996737632367938]",0.69588,-12.54940,0.91244,11.78023,"[-77.81220918606401, 52.713406291753174]",0.22905,-691.73223,0.91746,11.57862,Non classé
M604T2886,0.09614,1.64365,0.92056,14.22227,"[-0.31256138184223836, 3.599857094776548]",0.54481,-6.39762,0.92170,13.30613,"[-27.829156463467214, 15.033912727366015]",0.03577,-107.90195,0.93458,14.88196,Non classé
M605T2887,0.30614,0.89615,0.91523,13.25111,"[-0.8665931926343855, 2.6588909973530326]",0.00246,13.17600,0.94082,17.97142,"[5.098083848703009, 21.253921999497454]",0.01788,-32.13090,0.95292,21.08479,Transitoire
M605T2555,0.45594,-1.11941,0.91365,12.98518,"[-4.155799977833567, 1.916977389021255]",0.31636,16.33964,0.91698,12.48613,"[-16.535149156660673, 49.21442052815156]",0.51222,121.89882,0.91842,11.72751,Non classé
M606T2886,0.47872,2.71645,0.91347,12.95621,"[-5.042782626547213, 10.475683869541193]",0.23831,57.27792,0.91806,12.66589,"[-40.26967736371518, 154.82552636571165]",0.76759,-396.80539,0.91835,11.71668,Non classé
M607T2483,0.56640,2.19098,0.91291,12.86393,"[-5.553408384974851, 9.935363781442547]",0.32169,74.35054,0.91619,12.35838,"[-76.9304747354817, 225.63155780562664]",0.93482,148.60365,0.91622,11.39132,Non classé
M608T502,0.21891,-7.00262,0.91671,13.50693,"[-18.41751303206729, 4.4122669828333265]",0.00057,-227.53910,0.94768,20.47474,"[-346.76044691122655, -108.31776044772846]",0.00240,-2059.28116,0.96406,27.94547,Non classé
M609T2534,0.62473,3.05289,0.91261,12.81644,"[-9.606313721672377, 15.712098694764327]",0.17302,113.93829,0.91875,12.78180,"[-53.22228007170291, 281.0988690696528]",0.55996,-1082.15054,0.91986,11.95708,Non classé
M611T2483,0.09050,7.60611,0.92085,14.27894,"[-1.2834575314437764, 16.49567324137301]",0.20754,91.19059,0.92563,14.07001,"[-53.83046941090933, 236.2116410880552]",0.23381,-2660.19829,0.92981,13.79919,Non classé
M611T2195,0.15060,-3.82442,0.91843,13.81846,"[-9.12848182049408, 1.4796421447971406]",0.00032,-17.21787,0.95086,21.87575,"[-25.76107516386673, -8.674664463280354]",0.78498,11.91911,0.95101,20.22244,Non classé
M612T2196,0.55389,-2.46766,0.91298,12.87544,"[-10.914501783204276, 5.979186828953735]",0.02050,-102.99520,0.92949,14.90176,"[-188.7897942111436, -17.20060632826015]",0.00375,-1299.11629,0.94994,19.76788,Non classé
M613T2887,0.11675,3.00964,0.91963,14.04385,"[-0.8010781942652399, 6.820356485350768]",0.52426,4.85264,0.92090,13.16115,"[-10.600001476389178, 20.305281388853373]",0.30714,-62.18638,0.92420,12.70019,Non classé
M613T1410,0.00000,-4.83698,0.97136,41.61762,"[-6.1618048009151165, -3.5121477422821092]",0.62455,-1.36688,0.97162,38.70615,"[-7.039532037881986, 4.305775151411123]",0.61512,-13.28251,0.97191,36.04735,Substrat
M613T1000,0.00273,-7.12829,0.93715,18.30097,"[-11.561469468953295, -2.6951026787197376]",0.83733,7.07532,0.93726,16.88668,"[-63.05693883009026, 77.2075740804345]",0.47249,652.57305,0.93857,15.91403,Substrat
M613T2195,0.49333,-4.00503,0.91337,12.93882,"[-15.83834995655753, 7.828281967265592]",0.88301,17.72552,0.91344,11.92897,"[-227.44493521015923, 262.8959814363692]",0.72539,-1108.40000,0.91387,11.05298,Non classé
M614T2886,0.15140,6.94789,0.91841,13.81384,"[-2.707853109413816, 16.603637982307646]",0.41949,40.75270,0.92046,13.08244,"[-61.36319045396635, 142.8686004495653]",0.97787,-28.28204,0.92047,12.05555,Non classé
M614T1411,0.00002,-13.09079,0.95510,26.10750,"[-18.355500335170177, -7.826085766668372]",0.67122,-12.62307,0.95542,24.22599,"[-73.059024409992, 47.812892758715215]",0.79018,224.53125,0.95555,22.39123,Substrat
M615T1410,0.00004,-5.55196,0.95325,25.02492,"[-7.880711384418984, -3.223212025632409]",0.15817,-12.14728,0.95676,25.01403,"[-29.33084167677986, 5.036275370938537]",0.32933,118.19230,0.95841,24.00358,Substrat
M616T1408,0.00481,-9.77725,0.93466,17.55598,"[-16.30678279435878, -3.2477147099128594]",0.25066,-64.17971,0.93796,17.08937,"[-176.4587375497382, 48.09931635135756]",0.88866,-192.39101,0.93801,15.76085,Substrat
M617T2707,0.33025,1.48305,0.91492,13.19695,"[-1.586068504656559, 4.552169214075191]",0.10931,-11.90623,0.92305,13.56062,"[-26.66587615578023, 2.853418567094991]",0.73595,-18.00195,0.92341,12.55873,Non classé
M618T2707,0.75928,-1.29285,0.91213,12.73963,"[-9.862566500680057, 7.27685932805489]",0.84442,-7.70632,0.91226,11.75385,"[-87.62300906739605, 72.21037737095423]",0.85459,-133.07450,0.91238,10.84715,Non classé
M619T2555,0.19320,-1.48870,0.91727,13.60815,"[-3.7776998482700055, 0.8003058342587679]",0.65273,5.00311,0.91793,12.64331,"[-17.588215307060743, 27.594442551438178]",0.48325,41.73775,0.91956,11.90762,Non classé
M620T2553,0.49473,-1.97708,0.91336,12.93721,"[-7.837603843249841, 3.8834529406654394]",0.62527,16.34513,0.91416,12.03899,"[-51.63037194833508, 84.32062896334675]",0.65098,250.06267,0.91488,11.19540,Non classé
M620T2886,0.10213,3.48089,0.92027,14.16617,"[-0.7399292597123521, 7.701708262020181]",0.53697,6.41898,0.92146,13.26189,"[-14.668664481352685, 27.506627712736602]",0.14677,-129.78716,0.92792,13.41018,Non classé
M621T1411,0.00161,-11.00562,0.93941,19.02656,"[-17.44636447994216, -4.564875021810403]",0.06202,-91.12561,0.94714,20.25413,"[-187.17452443836902, 4.9233042467294155]",0.90797,168.83978,0.94717,18.67441,Substrat
M621T2555,0.30270,-2.24660,0.91528,13.25933,"[-6.633671300005482, 2.140475844214932]",0.97807,0.61718,0.91528,12.21349,"[-45.094930248810634, 46.32929577070744]",0.69012,116.28305,0.91583,11.33444,Non classé
M621T2886,0.65270,-1.69064,0.91249,12.79698,"[-9.313426267781226, 5.9321445912197515]",0.56921,17.68896,0.91359,11.95238,"[-45.378277352969306, 80.75620407616566]",0.91715,-47.35758,0.91363,11.01913,Non classé
M622T1409,0.31447,-6.02722,0.91512,13.23177,"[-18.092640492853498, 6.038194861946937]",0.53987,71.12130,0.91636,12.38540,"[-164.21007965388299, 306.45267032132017]",0.24145,4844.13427,0.92092,12.13002,Non classé
M622T2886,0.99155,-0.07040,0.91182,12.69029,"[-13.575439201544702, 13.434644977312262]",0.21905,127.96841,0.91689,12.47107,"[-80.885135470472, 336.8219485709196]",0.34383,2799.81190,0.91987,11.95854,Non classé
M623T2483,0.04712,5.80683,0.92400,14.92091,"[0.0793828897000104, 11.534273637162864]",0.54354,-32.13930,0.92509,13.96034,"[-139.46362991862674, 75.1850259631836]",0.05863,-2894.14658,0.93526,15.04808,Produit
M625T2886,0.22346,0.68674,0.91661,13.49054,"[-0.44411606272209236, 1.8176058183856727]",0.36888,2.12114,0.91921,12.86208,"[-2.646800349528648, 6.889082111264592]",0.00041,-25.31111,0.95147,20.42166,Non classé
M626T2887,0.19880,1.30309,0.91714,13.58473,"[-0.726585284307681, 3.33276453077613]",0.06314,-14.82820,0.92763,14.49033,"[-30.529130294901027, 0.8727293101862799]",0.16513,-104.81300,0.93310,14.52968,Non classé
