Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M515T2046,0.18624,0.07781,0.99982,15539.32340,"[-0.03929893368107713, 0.19491010781080015]",0.42968,0.08405,0.99983,14284.47874,"[-0.12950817568257705, 0.2976099432086669]",0.40628,-0.43825,0.99983,13220.66473,Non classé
M515T2106,0.00005,0.21824,0.99988,23453.56934,"[0.12181965861274535, 0.31466095910108494]",0.12137,0.12372,0.99989,22698.30503,"[-0.03448360267889597, 0.28191768085693436]",0.08162,0.47379,0.99990,22529.34472,Produit
M515T2883,0.02129,0.24538,0.99984,17176.16969,"[0.038710953867123366, 0.45204330313867275]",0.11284,2.44355,0.99985,16678.36242,"[-0.6065409028886286, 5.4936315066458015]",0.00023,163.68172,0.99990,22662.38238,"Produit,Recyclé"
M516T2045,0.25790,0.14753,0.99982,15336.20152,"[-0.11274750350601703, 0.407812154803461]",0.18101,1.76296,0.99983,14582.19420,"[-0.8593188243287928, 4.3852418997743685]",0.00457,68.15013,0.99987,16808.07514,Recyclé
M516T2106,0.03409,0.28665,0.99984,16787.42657,"[0.022739394857503814, 0.5505620085641529]",0.01946,2.59337,0.99986,17753.37031,"[0.4438384370688615, 4.742897497877025]",0.07791,30.49884,0.99987,17661.02158,"Produit,Transitoire"
M517T1565,0.28995,0.06475,0.99982,15267.18007,"[-0.05751321655389789, 0.18700682710866073]",0.03077,0.26303,0.99984,15778.50738,"[0.02580545423591915, 0.500246482962182]",0.63351,-0.38953,0.99984,14403.26120,Transitoire
M518T1565,0.33610,0.12415,0.99982,15183.71804,"[-0.1341111573484544, 0.38241079520775695]",0.03480,2.98852,0.99984,15596.80130,"[0.22595526609293293, 5.751078404499792]",0.08171,-43.08302,0.99985,15479.93222,Transitoire
M519T3018,0.74205,-0.05487,0.99981,14838.28560,"[-0.3903747935977382, 0.28063248010785946]",0.21842,3.97052,0.99982,13996.91781,"[-2.4612445529397746, 10.40228250290285]",0.06718,146.30973,0.99984,14025.38653,Non classé
M519T1565,0.59440,0.08223,0.99981,14911.69783,"[-0.22818934749481568, 0.39265385167873046]",0.75862,-1.15203,0.99981,13498.84806,"[-8.703626722837484, 6.399563426260002]",0.77704,-39.68047,0.99982,12268.28854,Non classé
M520T3019,0.16758,-0.19913,0.99982,15608.36020,"[-0.4858616069202115, 0.08760761404064998]",0.12847,4.94846,0.99983,15067.01590,"[-1.5037381387295419, 11.400649538287222]",0.47134,-81.02104,0.99984,13873.98656,Non classé
M521T2482,0.83097,-0.01586,0.99981,14812.06894,"[-0.16549507427704355, 0.13376777343969629]",0.31330,-0.77108,0.99982,13771.96105,"[-2.3011752215439114, 0.7590146365607535]",0.98343,-0.18111,0.99982,12486.73883,Non classé
M522T2483,0.82948,-0.03460,0.99981,14812.41080,"[-0.3580184216923628, 0.2888269008341005]",0.32594,4.72778,0.99982,13751.63174,"[-4.905744570365087, 14.361295153577643]",0.65502,77.53759,0.99982,12542.67272,Non classé
M522T508,0.76021,-0.04800,0.99981,14831.93963,"[-0.36455947832278013, 0.2685549605494353]",0.97230,0.13571,0.99981,13390.41353,"[-7.742118768283058, 8.01354809105766]",0.07140,251.48876,0.99983,13377.64171,Non classé
M523T2484,0.09788,-0.22106,0.99983,15979.90736,"[-0.4848980385961683, 0.04276884313524043]",0.11902,3.75932,0.99984,15479.13805,"[-1.0163004469066692, 8.534933801185453]",0.90432,10.48944,0.99984,14040.47303,Non classé
M525T2483,0.67633,-0.01712,0.99981,14865.88005,"[-0.09961384728343604, 0.06537302111987599]",0.86361,-0.03892,0.99981,13432.07047,"[-0.4955265005552051, 0.4176847670083753]",0.01495,4.46569,0.99984,14533.01367,Recyclé
M526T2483,0.25284,-0.02754,0.99982,15348.11796,"[-0.07561209100383236, 0.02052495566635769]",0.51101,0.06904,0.99982,14030.53931,"[-0.14202715659581988, 0.28010672202836895]",0.69872,-0.13267,0.99982,12778.03877,Non classé
M527T2483,0.07771,-0.18933,0.99983,16148.41048,"[-0.40077357584101936, 0.02211680875508068]",0.32218,1.32262,0.99983,14998.51429,"[-1.351262260017302, 3.996499316733976]",0.63359,-12.36466,0.99983,13691.20564,Non classé
M530T2485,0.61697,-0.06137,0.99981,14897.68394,"[-0.30805748933942667, 0.1853212911640055]",0.80617,-0.62900,0.99981,13472.79029,"[-5.793913391906109, 4.535913985517929]",0.72329,-25.78520,0.99982,12261.13054,Non classé
M531T2482,0.02241,-0.13016,0.99984,17133.11426,"[-0.24078482979593344, -0.019529851913258484]",0.92873,-0.03427,0.99984,15470.98243,"[-0.8065041265532324, 0.7379627722982536]",0.82274,-0.80031,0.99984,14048.05504,Substrat
M532T2482,0.96206,0.00601,0.99981,14794.01117,"[-0.248508049137191, 0.26053141018424203]",0.55880,1.40684,0.99981,13488.68522,"[-3.431653032414191, 6.245338149246075]",0.12962,-89.43911,0.99983,13097.70971,Non classé
M533T2483,0.81763,-0.02769,0.99981,14815.24386,"[-0.2694541087416217, 0.2140738879153458]",0.68496,0.88165,0.99981,13438.83871,"[-3.49350730597207, 5.25681140602034]",0.39269,37.08855,0.99982,12453.20808,Non classé
M534T3018,0.78250,-0.04874,0.99981,14824.86168,"[-0.40414159460741456, 0.3066621317698979]",0.74030,1.39069,0.99981,13426.24681,"[-7.059604983448688, 9.840976633164667]",0.18235,172.42711,0.99982,12836.82294,Non classé
M535T1582,0.48291,-0.06913,0.99982,14999.64718,"[-0.266897436099374, 0.1286315783485977]",0.59185,0.44821,0.99982,13654.66083,"[-1.2332965934611215, 2.1297170502688267]",0.36665,16.04935,0.99982,12685.11282,Non classé
M535T1922,0.20052,-0.07607,0.99982,15491.88702,"[-0.19438947104301235, 0.042245517615432104]",0.00131,1.04658,0.99987,18861.53640,"[0.4382827259321036, 1.6548766204172225]",0.70495,-1.74103,0.99987,17174.47419,Transitoire
M535T1825,0.02222,-0.15712,0.99984,17140.25934,"[-0.29045439343473, -0.023778417811376823]",0.03550,0.96328,0.99986,17589.13225,"[0.06917739121744626, 1.857373399666181]",0.29419,-5.42744,0.99986,16479.97830,"Substrat,Transitoire"
M536T2483,0.01664,-0.32063,0.99984,17385.77046,"[-0.5795232697438986, -0.0617277177775451]",0.01193,6.62798,0.99987,18850.63606,"[1.5548229894550332, 11.701142053557565]",0.00860,182.36055,0.99989,21001.30726,"Substrat,Transitoire,Recyclé"
M536T498,0.55980,0.03541,0.99981,14935.46117,"[-0.08659064815131606, 0.15740469671350696]",0.44013,-0.34445,0.99982,13718.34295,"[-1.2399796370199816, 0.5510709116738646]",0.31478,4.44804,0.99982,12818.87293,Non classé
M537T498,0.66284,-0.04934,0.99981,14872.50005,"[-0.2769535741607332, 0.1782754171898759]",0.37047,-2.57890,0.99982,13742.38471,"[-8.349504590691534, 3.1917032108977095]",0.89018,-8.60915,0.99982,12466.85604,Non classé
M539T2483,0.20460,-0.08941,0.99982,15479.11107,"[-0.22976833342888678, 0.050943006717159095]",0.86375,-0.11351,0.99982,13986.13097,"[-1.446546440768557, 1.2195244884159242]",0.37190,7.09355,0.99983,12986.19684,Non classé
M539T3019,0.41548,-0.12023,0.99982,15071.99081,"[-0.4162371970257154, 0.17576743433955577]",0.05796,7.44108,0.99983,15100.89345,"[-0.2648887082588649, 15.147040847741152]",0.07434,-215.25069,0.99985,15056.71417,Non classé
M540T2483,0.24537,-0.04634,0.99982,15366.25274,"[-0.12591584387870106, 0.03324044158139686]",0.77236,0.03801,0.99982,13906.00411,"[-0.22667827267115404, 0.3026993941287931]",0.11189,1.16357,0.99983,13596.04414,Non classé
M541T1582,0.41007,-0.10986,0.99982,15078.58445,"[-0.37716549223952395, 0.1574536635717813]",0.86662,0.46186,0.99982,13623.74711,"[-5.0798041491777255, 6.0035279811759]",0.35010,-88.99826,0.99982,12678.36458,Non classé
M541T2484,0.82579,0.01674,0.99981,14813.27112,"[-0.13642467234978797, 0.16991377072203642]",0.94643,0.04882,0.99981,13374.84232,"[-1.415681275857351, 1.5133239099642624]",0.23669,11.21577,0.99982,12644.12997,Non classé
M542T2483,0.25628,-0.08557,0.99982,15339.97778,"[-0.23602014715452532, 0.0648745449595072]",0.20327,1.47313,0.99983,14513.84027,"[-0.8334880075326963, 3.7797422468173734]",0.49047,-10.32877,0.99983,13347.33342,Non classé
M543T2482,0.56151,-0.07832,0.99981,14934.21787,"[-0.34937875613981006, 0.19273195430774948]",0.04944,6.32653,0.99983,15078.34846,"[0.01627580042411303, 12.636785255873134]",0.69789,-31.25514,0.99983,13732.66568,Transitoire
M545T2483,0.41799,-0.07903,0.99982,15068.96647,"[-0.2746683961077049, 0.11660059109511833]",0.47526,0.80574,0.99982,13806.42413,"[-1.4606974139308075, 3.0721770468139393]",0.75733,-8.87855,0.99982,12553.55226,Non classé
M547T2489,0.48312,-0.07031,0.99982,14999.44770,"[-0.2715305471274524, 0.13091485451141727]",0.66526,0.58137,0.99982,13614.84852,"[-2.1234064468711655, 3.2861521231371076]",0.00219,-67.36413,0.99986,16332.62532,Non classé
M547T2748,0.14051,0.17872,0.99982,15726.59714,"[-0.06178134346796302, 0.4192267075447307]",0.04586,1.60541,0.99984,15936.71751,"[0.031226081650707282, 3.179585329516805]",0.67584,-5.41508,0.99984,14524.90519,Transitoire
M547T2682,0.32154,0.12908,0.99982,15208.29958,"[-0.13136289314240168, 0.3895135940030122]",0.04233,4.45440,0.99984,15471.89850,"[0.16301329212081228, 8.745787818141405]",0.19521,68.98560,0.99985,14748.31086,Transitoire
M547T2813,0.18422,0.15503,0.99982,15546.38258,"[-0.07721006312987344, 0.3872764176399115]",0.04274,2.74080,0.99984,15808.42218,"[0.09479024120794577, 5.386807789064292]",0.40752,22.63383,0.99985,14629.51430,Transitoire
M548T2484,0.23599,-0.07863,0.99982,15390.04426,"[-0.21095565102243985, 0.05368936600490387]",0.14943,-1.09229,0.99983,14756.37590,"[-2.596720965879133, 0.41213818231962884]",0.39231,-8.48762,0.99983,13674.58801,Non classé
M548T2748,0.52828,0.09589,0.99981,14959.73304,"[-0.20949981271205526, 0.4012777530950206]",0.59113,1.90808,0.99982,13618.76699,"[-5.236343150823467, 9.05250145961113]",0.50043,-73.61831,0.99982,12516.17628,Non classé
M549T3019,0.00062,-0.42002,0.99987,20572.97286,"[-0.6471785163586662, -0.19287016844087743]",0.01863,3.49523,0.99989,21805.09064,"[0.6199816902538191, 6.370479438933149]",0.16228,-28.09818,0.99989,20956.56491,"Substrat,Transitoire"
M550T3018,0.45479,-0.14032,0.99982,15027.73607,"[-0.5169287351453725, 0.23629289847901214]",0.09249,9.80353,0.99983,14726.67528,"[-1.7023967051741913, 21.30945854729536]",0.26291,282.91317,0.99984,13861.21271,Non classé
M551T1670,0.65806,-0.05278,0.99981,14874.92741,"[-0.292623900595169, 0.1870665224480375]",0.37529,1.26842,0.99982,13738.24896,"[-1.5989175281430419, 4.135749215362248]",0.45580,18.78061,0.99982,12664.55604,Non classé
M551T1825,0.09761,-0.24437,0.99983,15981.91498,"[-0.5357665496082143, 0.047030906466897116]",0.58789,1.45766,0.99983,14551.45463,"[-3.9528285015134808, 6.868141711671938]",0.59724,-38.77015,0.99983,13303.73274,Non classé
M553T2407,0.46864,-0.09249,0.99982,15013.55176,"[-0.34858849351467885, 0.16361040704606516]",0.94889,-0.14384,0.99982,13555.51550,"[-4.666473361324421, 4.378800777543827]",0.02262,109.75816,0.99984,14352.71077,Recyclé
M553T1566,0.43812,-0.11597,0.99982,15045.74070,"[-0.4159334496025496, 0.1839953008802045]",0.94102,0.23865,0.99982,13585.11565,"[-6.263160941455371, 6.740465368335232]",0.05399,-150.89430,0.99984,13760.78472,Non classé
M555T2483,0.65992,0.01946,0.99981,14873.97587,"[-0.06947630548513092, 0.10838768853536793]",0.84575,-0.06248,0.99981,13442.63506,"[-0.7096361495616189, 0.5846788098904147]",0.58576,1.06031,0.99982,12296.53878,Non classé
M556T2483,0.32813,-0.12889,0.99982,15196.98479,"[-0.39257068164953335, 0.13479131728567628]",0.92532,0.20888,0.99982,13722.99520,"[-4.282313434952133, 4.70007107412815]",0.79473,15.50532,0.99982,12467.34953,Non classé
M557T2483,0.10706,-0.19306,0.99983,15915.87475,"[-0.4299505117648481, 0.04382989557993608]",0.09317,3.20394,0.99984,15591.70322,"[-0.5645142058289627, 6.972389592241625]",0.95318,-3.17607,0.99984,14137.93259,Non classé
M557T1822,0.82819,-0.02492,0.99981,14812.70933,"[-0.25607707038810246, 0.20624355638460715]",0.85549,0.26664,0.99981,13385.44753,"[-2.683822602562466, 3.2170996738510267]",0.23606,34.06768,0.99982,12655.58382,Non classé
M558T497,0.59199,-0.07957,0.99981,14913.25953,"[-0.3779788035900981, 0.21884097486053283]",0.75583,-1.40845,0.99981,13501.15146,"[-10.531527635850317, 7.714635112076157]",0.13734,-217.17546,0.99983,13074.83236,Non classé
M559T1261,0.98246,-0.00327,0.99981,14793.26953,"[-0.30274043301254305, 0.2962018328408059]",0.97038,0.10414,0.99981,13355.56863,"[-5.549816114815355, 5.75810067646565]",0.16898,98.80411,0.99982,12812.60161,Non classé
M559T1410,0.86992,0.01838,0.99981,14804.24877,"[-0.2076315759252213, 0.24439280396185115]",0.00243,-7.07331,0.99986,17445.24545,"[-11.466556280256253, -2.6800574271803486]",0.35573,-46.01926,0.99986,16224.89248,Non classé
M561T2482,0.40983,-0.06061,0.99982,15078.87266,"[-0.20802716587410622, 0.086800880282522]",0.77398,-0.26585,0.99982,13645.45188,"[-2.1307740333931497, 1.5990686396637792]",0.15732,-17.25964,0.99983,13132.88956,Non classé
M562T2483,0.03585,-0.22117,0.99983,16746.93549,"[-0.4268972985744716, -0.01544596509489754]",0.13958,1.34701,0.99984,16106.12288,"[-0.4618797400487624, 3.1559068885018915]",0.54222,-9.24732,0.99985,14765.70650,Substrat
M563T1565,0.06855,0.04304,0.99983,16242.02191,"[-0.0034495009823371087, 0.08953830468011593]",0.04870,0.03612,0.99985,16410.80397,"[0.00021738510292734076, 0.07202276271549779]",0.19396,0.04708,0.99986,15647.72219,Transitoire
M564T1565,0.18833,0.08980,0.99982,15532.10679,"[-0.04601761915510488, 0.22562588670485012]",0.08491,0.35439,0.99984,15281.83219,"[-0.05136275781312383, 0.7601414559473557]",0.47847,-1.10205,0.99984,14064.87087,Non classé
M565T1373,0.55583,-0.06533,0.99981,14938.37196,"[-0.28817178473954075, 0.15750806113151194]",0.79700,-0.60721,0.99982,13511.92178,"[-5.363043009636461, 4.148625124232642]",0.03694,-95.67720,0.99984,13950.61275,Non classé
M565T1565,0.92724,0.01022,0.99981,14796.54385,"[-0.21514502777913713, 0.2355828501856767]",0.89902,0.22158,0.99981,13364.22835,"[-3.297467893763531, 3.7406271915011677]",0.66754,15.61926,0.99981,12183.82142,Non classé
M565T1372,0.55956,0.07512,0.99981,14935.63707,"[-0.18355788803341166, 0.3338026162203276]",0.81434,0.41260,0.99981,13505.13332,"[-3.1274376549766267, 3.9526309995386506]",0.00486,-104.61949,0.99985,15514.24395,Non classé
M567T2886,0.32587,-0.00143,0.99982,15200.82330,"[-0.004333345114260977, 0.001478832125654291]",0.56671,0.00009,0.99982,13854.14908,"[-0.0002364483708074357, 0.00042485238459662736]",0.24645,0.00004,0.99983,13075.02980,Non classé
M568T2886,0.25967,-0.00593,0.99982,15332.11417,"[-0.016434654299732884, 0.0045723252380642666]",0.52370,0.00135,0.99982,14005.59520,"[-0.002902017227680971, 0.005599323242425784]",0.18488,0.00191,0.99983,13382.57806,Non classé
M569T2886,0.21529,-0.03054,0.99982,15446.97134,"[-0.0796462760840829, 0.01856470456945821]",0.22795,0.05514,0.99983,14545.30097,"[-0.036077102942696865, 0.1463518978818153]",0.39312,0.10097,0.99983,13477.98669,Non classé
M570T2886,0.84918,0.02765,0.99981,14808.14692,"[-0.26506922245888315, 0.3203599191040563]",0.14619,1.85352,0.99982,14212.22285,"[-0.6784307315285254, 4.385475152236257]",0.19656,-29.48946,0.99983,13543.48703,Non classé
M571T2482,0.36009,-0.07119,0.99982,15146.26980,"[-0.2269313968220375, 0.08455367181861956]",0.89971,0.16631,0.99982,13680.01222,"[-2.493390440250354, 2.826004918977505]",0.73752,8.69827,0.99982,12444.86860,Non classé
M571T3019,0.05256,-0.32917,0.99983,16444.81131,"[-0.6621758482818949, 0.003838683677485244]",0.20466,3.82933,0.99984,15554.70706,"[-2.1854417208595613, 9.844104545308827]",0.31008,78.63447,0.99984,14543.43395,Non classé
M571T2707,0.45125,-0.05111,0.99982,15031.47493,"[-0.18721997075738092, 0.08499366675908068]",0.46296,0.32271,0.99982,13783.66332,"[-0.5600615850886649, 1.2054855650548095]",0.07269,6.63272,0.99984,13758.45071,Non classé
M572T2482,0.09024,-0.19859,0.99983,16038.68272,"[-0.42994014496011423, 0.032761300278931205]",0.16655,3.26349,0.99984,15305.22983,"[-1.4260009471354236, 7.952989682014851]",0.52829,46.12946,0.99984,14042.46404,Non classé
M572T3018,0.68977,0.06813,0.99981,14859.61731,"[-0.27525356508726523, 0.411515951187103]",0.83066,-0.96893,0.99981,13432.72874,"[-10.09843808875866, 8.16057058346898]",0.14334,225.55048,0.99983,12983.08010,Non classé
M572T2707,0.47101,-0.09507,0.99982,15011.19581,"[-0.35974272136965363, 0.1695980340563557]",0.29690,2.27641,0.99982,13985.99698,"[-2.0879179798898946, 6.640739361180987]",0.02564,110.16798,0.99985,14712.94263,Recyclé
M573T916,0.17169,-0.01380,0.99982,15592.39129,"[-0.03387070452893552, 0.006269268026626595]",0.64052,0.01841,0.99982,14165.72474,"[-0.0609349611138017, 0.0977576625414961]",0.97088,0.00538,0.99982,12844.10147,Non classé
M573T523,0.33679,-0.02893,0.99982,15182.58539,"[-0.08918480639160932, 0.03133380263793452]",0.98164,0.00685,0.99982,13706.71110,"[-0.5933696296324135, 0.607074522918747]",0.88480,-0.44020,0.99982,12435.20817,Non classé
M574T916,0.12853,-0.05068,0.99982,15787.76615,"[-0.11675610584335393, 0.01538991459553872]",0.62857,0.20254,0.99983,14349.85222,"[-0.6399830900285799, 1.0450634816332582]",0.48632,-3.51084,0.99983,13200.13942,Non classé
M574T522,0.37348,-0.07433,0.99982,15126.84681,"[-0.24160247147211342, 0.09294648118055202]",0.30880,-2.53825,0.99982,14072.41690,"[-7.527728132340091, 2.451220935207491]",0.69813,29.68002,0.99982,12816.41503,Non classé
M575T564,0.76581,0.02728,0.99981,14830.08889,"[-0.15706531585700445, 0.21162593676517327]",0.77860,-0.71817,0.99981,13418.98474,"[-5.864196602553564, 4.427865202118797]",0.81561,14.92710,0.99981,12186.31375,Non classé
M575T2886,0.27470,-0.13316,0.99982,15298.72519,"[-0.3766327334179595, 0.11031352159926872]",0.08455,5.38086,0.99983,15055.24847,"[-0.7723464106722338, 11.534056485605234]",0.17612,-112.24413,0.99984,14416.51216,Non classé
M575T1410,0.67505,0.02148,0.99981,14866.49208,"[-0.08160209460714242, 0.12456977272686189]",0.00954,-0.81427,0.99985,16306.11095,"[-1.4169844804774039, -0.21154559985588417]",0.97469,0.09548,0.99985,14784.65142,Non classé
M575T1808,0.39886,-0.06896,0.99982,15092.67980,"[-0.23275769798173337, 0.09484141827264933]",0.00737,-2.38713,0.99985,16776.75728,"[-4.090542249546069, -0.6837103261370734]",0.23936,22.57254,0.99986,15852.67484,Non classé
M575T2981,0.26708,-0.11384,0.99982,15315.35891,"[-0.3186448484393036, 0.09096654944843857]",0.00005,8.91798,0.99989,22332.73868,"[5.016113065765181, 12.819853728148077]",0.07731,-62.01860,0.99990,22224.91916,Transitoire
M576T1411,0.40093,0.09108,0.99982,15090.02420,"[-0.12622553933669056, 0.3083763865682244]",0.01408,-5.99561,0.99985,16223.22382,"[-10.705203122953137, -1.2860188912550958]",0.76992,-16.53071,0.99985,14746.66683,Non classé
M576T1997,0.18132,-0.09149,0.99982,15556.69268,"[-0.22762133890460984, 0.04463684220453473]",0.04978,-0.93646,0.99984,15701.63556,"[-1.8719788873861543, -0.0009498581598118561]",0.05452,17.51112,0.99986,15896.88872,Non classé
M576T1525,0.11503,-0.06218,0.99983,15865.14038,"[-0.14026779419439356, 0.0159017561480264]",0.07123,-0.26586,0.99984,15739.45904,"[-0.555963114602585, 0.024235078296695856]",0.05215,2.37347,0.99986,15970.58825,Non classé
M577T2483,0.14704,-0.09083,0.99982,15695.75984,"[-0.21513937686570073, 0.03347026141728561]",0.75918,-0.19348,0.99982,14208.43549,"[-1.4648328967197926, 1.0778630546514534]",0.04506,15.50796,0.99984,14522.97384,Recyclé
M577T1410,0.82047,0.00042,0.99981,14814.54629,"[-0.003331729912491074, 0.004178237225600526]",0.00893,-0.00061,0.99985,16305.00765,"[-0.0010555358407455086, -0.00016254624712551922]",0.41845,-0.00007,0.99985,15074.94570,Non classé
M577T999,0.00001,0.01751,0.99989,25414.76963,"[0.010527186859914116, 0.02450165749175347]",0.45467,-0.00195,0.99989,23318.65706,"[-0.007175281836662655, 0.0032810734597048087]",0.08774,-0.00452,0.99990,23064.35461,Produit
M577T2599,0.51845,0.01604,0.99982,14967.86222,"[-0.033836020689776605, 0.06590995541991058]",0.01255,-0.20280,0.99985,16186.95654,"[-0.35924401715813203, -0.04635628031630076]",0.63904,-0.22300,0.99985,14772.87324,Non classé
M578T1410,0.83046,0.00131,0.99981,14812.18541,"[-0.011033382915644499, 0.013659263360106824]",0.00698,-0.00706,0.99985,16512.05457,"[-0.012053078084755989, -0.0020588239664415123]",0.42653,-0.00243,0.99985,15256.16752,Non classé
M578T999,0.00009,0.05351,0.99988,22810.16252,"[0.028939685422000684, 0.07808498820063633]",0.31895,-0.02859,0.99988,21193.96306,"[-0.08600949385021334, 0.028822394250205448]",0.00291,-0.24847,0.99991,25033.80750,Produit
M579T1541,0.03682,0.03086,0.99983,16725.37003,"[0.001995352488926065, 0.059722116050058456]",0.74998,-0.00609,0.99983,15143.80479,"[-0.04460982847012208, 0.03242236203152427]",0.06623,0.07480,0.99985,15185.22553,Produit
M579T1410,0.96437,0.00116,0.99981,14793.89955,"[-0.05105253027577502, 0.05336837919390266]",0.00726,-0.12572,0.99985,16457.60062,"[-0.21524920096500733, -0.036196458330949435]",0.99247,-0.00201,0.99985,14921.59758,Non classé
M579T999,0.00389,0.16740,0.99985,18707.07585,"[0.057383664111796365, 0.27740752385364004]",0.99216,-0.00558,0.99985,16888.37961,"[-1.1494901148825218, 1.138339733309007]",0.09598,-17.18764,0.99986,16632.54595,Produit
M580T1541,0.17549,0.06935,0.99982,15578.02553,"[-0.032423152310937356, 0.17112638172743178]",0.81546,0.07501,0.99982,14085.71910,"[-0.5725407596819696, 0.7225583420170316]",0.05983,6.04086,0.99984,14195.28855,Non classé
M580T1410,0.82995,-0.02275,0.99981,14812.30206,"[-0.2360217434442486, 0.19052362618403879]",0.00379,-4.91962,0.99985,17049.34656,"[-8.139247316430808, -1.7000024964088247]",0.53081,18.60324,0.99986,15640.41507,Non classé
M581T2974,0.93072,-0.01513,0.99981,14796.21870,"[-0.3656356704018651, 0.3353723838556058]",0.66671,-3.08963,0.99981,13429.70776,"[-17.53075117032742, 11.351487879874727]",0.46153,145.14197,0.99982,12374.94660,Non classé
M581T2557,0.23767,-0.10811,0.99982,15385.69878,"[-0.29070010336147867, 0.07448109012805212]",0.73917,-0.38904,0.99982,13934.57269,"[-2.7424125975704103, 1.9643251650697304]",0.67240,8.02827,0.99982,12701.63212,Non classé
M583T2555,0.24571,-0.00736,0.99982,15365.40975,"[-0.020005136851490274, 0.005287990285011942]",0.94735,-0.00072,0.99982,13873.30372,"[-0.02272474011599821, 0.02128307308583611]",0.83597,-0.00405,0.99982,12594.56927,Non classé
M584T2555,0.21865,-0.02868,0.99982,15437.29695,"[-0.07512750032337157, 0.017775935557898644]",0.92245,-0.01264,0.99982,13940.27738,"[-0.27438563641569425, 0.24910229344851742]",0.81980,-0.13817,0.99982,12658.77972,Non classé
M585T1565,0.77518,0.04109,0.99981,14827.09957,"[-0.24850504818006597, 0.33068262598375947]",0.51471,-2.04587,0.99982,13551.29395,"[-8.35600095842554, 4.264254427675241]",0.20183,-154.47824,0.99982,12898.76680,Non classé
M585T2555,0.29015,-0.09280,0.99982,15266.78036,"[-0.26811905636250233, 0.08251014910287913]",0.31101,-1.05333,0.99982,14198.72384,"[-3.133480050404747, 1.0268207106400111]",0.75003,5.42390,0.99982,12912.57715,Non classé
M587T3018,0.46981,-0.11392,0.99982,15012.38634,"[-0.4301865414109826, 0.20235267735204937]",0.70511,-0.99262,0.99982,13609.22663,"[-6.274264408567841, 4.289024638153386]",0.21124,74.86934,0.99982,12928.35553,Non classé
M589T2886,0.15536,-0.06370,0.99982,15658.70792,"[-0.15271809787570495, 0.02531794453146645]",0.50274,0.09127,0.99983,14321.58768,"[-0.18233273599504385, 0.36486293262633007]",0.18163,0.94369,0.99983,13695.22981,Non classé
M590T2886,0.40737,0.12395,0.99982,15081.91763,"[-0.1759124891899964, 0.4238172287263317]",0.29232,1.22303,0.99982,14060.37566,"[-1.0992778227419264, 3.545334167252699]",0.39498,16.87817,0.99983,13026.42547,Non classé
M591T1411,0.09677,0.11809,0.99983,15988.12733,"[-0.02236173035600933, 0.2585488714825621]",0.15357,-1.30549,0.99984,15311.35668,"[-3.122384055881633, 0.511404070317405]",0.78279,-3.78299,0.99984,13913.82810,Non classé
M591T1001,0.02809,0.22462,0.99984,16945.28959,"[0.025547636808192248, 0.42369694125429946]",0.98478,0.04068,0.99984,15297.99227,"[-4.257728980792778, 4.339094377227554]",0.95668,2.92457,0.99984,13871.40145,Produit
M591T2886,0.59546,0.05968,0.99981,14911.01222,"[-0.16625765664987702, 0.2856144547215549]",0.42031,0.72402,0.99982,13717.14517,"[-1.0784031080570038, 2.5264403257065]",0.76835,-3.93564,0.99982,12469.12905,Non classé
M592T1411,0.38846,0.10466,0.99982,15106.28878,"[-0.13848110565102503, 0.3477979690537826]",0.35008,-3.74627,0.99982,13987.19611,"[-11.776409005131695, 4.283874804571317]",0.12590,115.32468,0.99983,13600.13944,Non classé
M593T2483,0.29237,-0.09354,0.99982,15262.36701,"[-0.2710624828652364, 0.08398976517610726]",0.56716,0.63488,0.99982,13909.93572,"[-1.5961413823686015, 2.865902713510262]",0.73416,6.50974,0.99982,12655.16832,Non classé
M593T1330,0.55791,0.07128,0.99981,14936.84022,"[-0.1731418099172892, 0.31570323088929375]",0.67669,-1.05172,0.99982,13552.78596,"[-6.129211254640168, 4.025770009810405]",0.22686,-58.18204,0.99982,12835.41804,Non classé
M593T1411,0.06437,0.17213,0.99983,16289.49959,"[-0.010821218700253682, 0.35508872871598207]",0.32474,-2.55196,0.99983,15125.03951,"[-7.7388662028134885, 2.634944437794685]",0.54810,45.76358,0.99984,13861.84043,Non classé
M593T1001,0.00745,0.28872,0.99985,18098.92023,"[0.08225731693293789, 0.4951833201182614]",0.03413,10.35643,0.99987,18609.15387,"[0.8208637033165491, 19.89200229572981]",0.14890,150.52501,0.99987,17954.92258,"Produit,Transitoire"
M594T792,0.77723,0.03735,0.99981,14826.46647,"[-0.22838885689488597, 0.30309301576377434]",0.03696,-9.48504,0.99984,15184.55744,"[-18.362564228153346, -0.6075178689831215]",0.20893,188.95438,0.99984,14431.70425,Non classé
M594T1395,0.31299,0.08607,0.99982,15223.45170,"[-0.08451448410065815, 0.2566616815379756]",0.15365,-2.28944,0.99983,14578.69011,"[-5.476438003096227, 0.8975507427847815]",0.83975,5.04664,0.99983,13234.15760,Non classé
