Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M503T2903,0.18031,-0.18288,0.99991,10973.61199,"[-0.45613011244448576, 0.09037804469134081]",0.08604,-2.48809,0.99992,11463.95469,"[-5.356488266558251, 0.38031290457322964]",0.78812,-6.57354,0.99992,10597.69946,Non classé
M504T2483,0.08169,-0.03261,0.99991,11541.10314,"[-0.06962455010532265, 0.004412203245303774]",0.92739,-0.00372,0.99991,10640.03993,"[-0.08698922438610125, 0.07955746948331834]",0.00401,0.15114,0.99994,14162.15683,Recyclé
M504T3018,0.00572,-0.32793,0.99993,13926.21336,"[-0.5513650746769683, -0.104495366698035]",0.03736,5.27261,0.99994,15432.23369,"[0.33511658538894995, 10.210112172165264]",0.68368,36.29521,0.99994,14325.69733,"Substrat,Transitoire"
M505T2482,0.56492,-0.03073,0.99990,10337.31161,"[-0.13924487902877958, 0.07778049870391956]",0.35339,0.30556,0.99990,9882.42453,"[-0.3608192170946254, 0.9719408261278961]",0.00111,11.42890,0.99994,14601.43483,Recyclé
M505T3017,0.11138,-0.29002,0.99991,11309.70490,"[-0.6519455130348552, 0.07190791932345963]",0.09988,9.34278,0.99992,11695.31021,"[-1.9235719091528694, 20.609131438398137]",0.70376,-120.46742,0.99992,10846.39590,Non classé
M505T2703,0.38284,-0.11601,0.99990,10520.44145,"[-0.3849643165632053, 0.1529528826616382]",0.36719,0.79746,0.99990,10036.93168,"[-0.9933038896858166, 2.58822766255786]",0.29026,15.31414,0.99991,9719.99882,Non classé
M506T2482,0.03988,-0.27024,0.99991,12116.20114,"[-0.5269570410751251, -0.013525662974850472]",0.03969,3.94014,0.99993,13367.96238,"[0.20169252523197878, 7.678582151057105]",0.34200,48.13200,0.99993,12822.48150,"Substrat,Transitoire"
M507T2483,0.22602,-0.17139,0.99990,10827.12626,"[-0.45574937252748093, 0.11297634265706524]",0.24825,3.44606,0.99991,10560.56735,"[-2.5640946114335588, 9.456221939120013]",0.38056,-77.20174,0.99991,10069.50772,Non classé
M509T2483,0.00208,-0.07159,0.99993,15011.94759,"[-0.1145203467845006, -0.028665771214092334]",0.87788,0.00380,0.99993,13848.91503,"[-0.04670392748148602, 0.05430441888026307]",0.93408,0.00367,0.99993,12765.30077,Substrat
M509T2149,0.02890,-0.39071,0.99992,12391.28096,"[-0.7377988087597761, -0.04361503495466146]",0.61386,-1.72517,0.99992,11544.17627,"[-8.689832178828123, 5.2395004978742294]",0.76242,20.18190,0.99992,10680.94830,Substrat
M510T2482,0.46797,-0.04538,0.99990,10420.11936,"[-0.17218009940649115, 0.08142585413267522]",0.28025,-0.54415,0.99990,10091.52986,"[-1.5607779809042917, 0.4724844249199005]",0.67771,2.33276,0.99991,9370.73253,Non classé
M511T2483,0.22004,-0.09044,0.99990,10844.09611,"[-0.23849871987192656, 0.05762868430835616]",0.10217,-0.65144,0.99991,11196.59445,"[-1.4426101319485771, 0.13973310562003738]",0.91289,-0.20511,0.99991,10322.86326,Non classé
M513T1473,0.21341,0.29464,0.99990,10863.58320,"[-0.18063517877708557, 0.7699117862610189]",0.01537,5.02395,0.99993,12853.10887,"[1.0506315244568127, 8.997270164010692]",0.00714,114.89014,0.99995,16333.95567,"Transitoire,Recyclé"
M513T1571,0.18455,0.10508,0.99990,10958.18324,"[-0.05351583897056478, 0.26366992597147276]",0.97324,-0.01015,0.99990,10099.54516,"[-0.6281032093343111, 0.6078060349798076]",0.81205,0.50365,0.99991,9329.88325,Non classé
M513T1825,0.00249,-0.03514,0.99993,14810.32658,"[-0.05666351690405724, -0.01361385809873128]",0.34127,0.01284,0.99993,14185.35456,"[-0.014458708398205518, 0.04014672055391456]",0.40854,0.02236,0.99993,13474.25280,Substrat
M513T1922,0.00204,-0.03602,0.99993,15035.47614,"[-0.05756261732170767, -0.014474345583567107]",0.26664,0.01315,0.99993,14603.54228,"[-0.010710601547285665, 0.0370030477098993]",0.22734,0.02937,0.99994,14357.01079,Substrat
M514T1825,0.00156,-0.13922,0.99993,15340.95716,"[-0.2199836974418804, -0.05845848409390453]",0.31621,0.20636,0.99993,14755.56173,"[-0.20970133313533212, 0.6224167523191402]",0.90990,-0.23016,0.99993,13604.61212,Substrat
M514T1922,0.00606,-0.11951,0.99992,13867.26116,"[-0.2015898321975143, -0.03743043517130522]",0.11263,0.28912,0.99993,14224.35481,"[-0.07322059586046387, 0.6514604646595143]",0.95680,0.09231,0.99993,13109.08744,Substrat
M514T1572,0.59652,-0.10788,0.99990,10315.82986,"[-0.522224264928172, 0.30645519438156]",0.47866,1.52673,0.99990,9712.26958,"[-2.851514399288317, 5.904966827927265]",0.01095,103.31912,0.99993,11930.77024,Recyclé
M515T2482,0.43403,-0.15315,0.99990,10456.44222,"[-0.5498343197187476, 0.24353750375464212]",0.03397,4.54327,0.99992,11667.49482,"[0.37363050996027525, 8.712908876578073]",0.46036,-44.29826,0.99992,11014.84820,Transitoire
M515T2046,0.43868,-0.05043,0.99990,10451.19918,"[-0.18240525203232083, 0.08154359982530901]",0.74359,-0.04582,0.99990,9675.77355,"[-0.3315909733896051, 0.23995536794426042]",0.00047,-2.38132,0.99994,15340.03802,Non classé
M515T2106,0.03345,0.13732,0.99992,12265.13773,"[0.011661617107146666, 0.26298636146542365]",0.23921,0.13474,0.99992,11989.71749,"[-0.09566402715317676, 0.3651435485423704]",0.44256,0.24754,0.99992,11341.50712,Produit
M515T2883,0.00708,0.27979,0.99992,13709.51936,"[0.08336154854651598, 0.4762243409175111]",0.17584,2.15964,0.99993,13659.03898,"[-1.0358634013589647, 5.355133415804898]",0.00758,114.49789,0.99995,17274.50533,"Produit,Recyclé"
M516T2045,0.88984,0.02119,0.99990,10206.49469,"[-0.2906714049515494, 0.33304885239130455]",0.82628,0.33913,0.99990,9425.60264,"[-2.8154357628452904, 3.4937051257026472]",0.07302,58.19629,0.99991,10018.43933,Non classé
M516T2106,0.05126,0.30721,0.99991,11908.84707,"[-0.00180845323195572, 0.6162373669999062]",0.16991,1.55305,0.99992,11890.91778,"[-0.712170401658152, 3.8182610616727533]",0.50908,12.10351,0.99992,11171.51122,Non classé
M517T1565,0.46607,-0.05759,0.99990,10422.04466,"[-0.21783315997296618, 0.10264959460416281]",0.31635,0.12523,0.99990,10024.11325,"[-0.1273362995725001, 0.37779995608901046]",0.36784,-0.75758,0.99991,9575.87703,Non classé
M518T1565,0.46332,-0.13663,0.99990,10424.84716,"[-0.5144191474454737, 0.24116158907857332]",0.23387,1.73752,0.99991,10204.61184,"[-1.198958799691038, 4.674001898710436]",0.15291,-40.57263,0.99991,10296.77956,Non classé
M519T3018,0.11797,-0.31130,0.99991,11268.03946,"[-0.7072807279674942, 0.08467934902357888]",0.54558,1.79707,0.99991,10547.28586,"[-4.252470931408804, 7.846617153711242]",0.27694,88.89946,0.99991,10243.16564,Non classé
M519T1565,0.85906,-0.03828,0.99990,10211.63907,"[-0.4776840219375635, 0.40112673350533673]",0.99151,0.05041,0.99990,9411.09195,"[-9.620315197287878, 9.721130443048308]",0.07589,335.71640,0.99991,9975.09333,Non classé
M520T3019,0.15724,-0.20024,0.99991,11066.01428,"[-0.4830442328013947, 0.08257423111693335]",0.07132,5.93438,0.99992,11711.65711,"[-0.556365287392139, 12.42512576760781]",0.37390,-126.89831,0.99992,11177.88342,Non classé
M521T2482,0.11130,-0.11256,0.99991,11310.23047,"[-0.2529930805885672, 0.02787494418706915]",0.54874,0.52273,0.99991,10584.19920,"[-1.2510065977065774, 2.2964581527969368]",0.36470,8.58110,0.99991,10115.72208,Non classé
M522T2483,0.27902,-0.26191,0.99990,10698.05965,"[-0.7493886246475892, 0.2255653711983372]",0.00488,15.01402,0.99993,13808.96982,"[5.0198664610115795, 25.008164539857383]",0.94215,-10.88831,0.99993,12727.58911,Transitoire
M522T508,0.53761,-0.14622,0.99990,10357.89253,"[-0.6280383824463465, 0.33559223665987203]",0.39418,3.95717,0.99990,9845.28822,"[-5.455896103020342, 13.37024542664052]",0.00457,363.06409,0.99993,12965.55750,Recyclé
M523T2484,0.02402,-0.36252,0.99992,12554.05459,"[-0.6732418014186619, -0.051794654662005835]",0.00149,8.75992,0.99995,17767.38486,"[3.717331128217891, 13.802503794773491]",0.08121,137.10604,0.99995,18739.97348,"Substrat,Transitoire"
M525T2483,0.17768,-0.05652,0.99991,10983.37743,"[-0.14044873574818748, 0.027406031786623236]",0.84653,0.05019,0.99991,10138.42647,"[-0.47924911224127187, 0.5796256521009939]",0.03700,3.91199,0.99992,11333.97464,Recyclé
M526T2483,0.21342,-0.02941,0.99990,10863.55788,"[-0.07685941718231835, 0.018033295544237812]",0.10514,0.18851,0.99991,11195.01966,"[-0.04252272144716712, 0.4195468821815374]",0.79404,-0.10963,0.99991,10347.21600,Non classé
M527T2483,0.14427,-0.16207,0.99991,11125.38975,"[-0.3835301686426018, 0.05938360630073383]",0.06989,2.45523,0.99992,11791.13138,"[-0.2156222532629588, 5.126084471049547]",0.50048,-21.11232,0.99992,11086.60119,Non classé
M530T2485,0.14384,-0.21871,0.99991,11127.47214,"[-0.5172098050591721, 0.07979855142628767]",0.06563,5.62636,0.99992,11845.28340,"[-0.3933214434043144, 11.646047389951487]",0.12384,-117.47199,0.99993,12126.08828,Non classé
M531T2482,0.01653,-0.14730,0.99992,12892.42917,"[-0.26535049836653424, -0.02923963154596798]",0.42485,0.31130,0.99992,12207.99708,"[-0.4800775378733043, 1.1026707205297317]",0.51104,2.27490,0.99992,11467.35349,Substrat
M532T2482,0.42245,-0.13763,0.99990,10469.87536,"[-0.48519567226447313, 0.20992944384768786]",0.22086,3.55203,0.99991,10284.30577,"[-2.280329293691093, 9.384390758054959]",0.33127,-58.80976,0.99991,9882.65694,Non classé
M533T2483,0.12647,-0.25496,0.99991,11218.16533,"[-0.587108434810075, 0.07719022166222828]",0.29684,2.08534,0.99991,10828.62229,"[-1.9504733853889746, 6.1211527884240695]",0.17636,54.24359,0.99992,10822.55599,Non classé
M534T3018,0.42660,-0.21788,0.99990,10464.99792,"[-0.7731181376649485, 0.3373484180751727]",0.52401,2.55935,0.99990,9812.58886,"[-5.609468300769928, 10.728159743660663]",0.57909,75.52937,0.99990,9166.53699,Non classé
M535T1582,0.02906,-0.33835,0.99992,12386.57357,"[-0.6392557058820949, -0.03744738822392607]",0.32105,3.26630,0.99992,11903.84138,"[-3.386850775435816, 9.919458747438922]",0.72385,32.35999,0.99992,11030.10282,Substrat
M535T1922,0.00741,-0.16588,0.99992,13664.09213,"[-0.28310302591512343, -0.04866230835754644]",0.02159,0.76419,0.99994,15762.33406,"[0.12243858645336292, 1.405933677744219]",0.75963,1.48275,0.99994,14585.13579,"Substrat,Transitoire"
M535T1825,0.00017,-0.23842,0.99994,18154.30380,"[-0.34961209791254005, -0.12722187036842963]",0.35705,0.39679,0.99994,17345.80225,"[-0.47528220235775553, 1.2688654657528051]",0.38595,4.69407,0.99995,16526.56328,Substrat
M536T2483,0.03157,-0.36992,0.99992,12314.84581,"[-0.7044235587116676, -0.035412592020326816]",0.00033,9.95817,0.99995,19638.90195,"[5.049077939406284, 14.86726022631574]",0.20564,78.05117,0.99995,19431.62943,"Substrat,Transitoire"
M536T498,0.03480,-0.21739,0.99991,12231.31732,"[-0.4179628552895313, -0.016812696080447387]",0.16912,-1.29375,0.99992,12216.53554,"[-3.1771261029478417, 0.5896298884052806]",0.43109,10.38356,0.99992,11571.60332,Substrat
M537T498,0.02772,-0.37605,0.99992,12427.56232,"[-0.7073866361330013, -0.04470849555456857]",0.79225,-0.81159,0.99992,11487.09909,"[-7.100448074893995, 5.477273347036691]",0.24156,66.16808,0.99992,11250.15475,Substrat
M539T2483,0.28472,-0.07852,0.99990,10686.10749,"[-0.22643709960769162, 0.06940178009933581]",0.76317,0.18957,0.99990,9886.43381,"[-1.0942405027817241, 1.47338725495493]",0.08981,13.71900,0.99991,10352.58493,Non classé
M539T3019,0.56111,-0.09612,0.99990,10340.07345,"[-0.432177364273318, 0.23994051724720444]",0.12286,6.67942,0.99991,10544.95500,"[-1.9409758407013182, 15.299820315746237]",0.09659,-202.46413,0.99992,10984.99134,Non classé
M540T2483,0.12681,-0.06345,0.99991,11216.22279,"[-0.14619432868567486, 0.019289419805083502]",0.96321,0.00550,0.99991,10337.80663,"[-0.23804900347760832, 0.24904888821781185]",0.02878,1.45146,0.99992,11779.65141,Recyclé
M541T1582,0.05829,-0.37852,0.99991,11805.12642,"[-0.7713709362689458, 0.014326309943657967]",0.41636,2.66905,0.99991,11189.70231,"[-3.9915931397820126, 9.329700393478433]",0.03367,-174.68000,0.99993,12598.89863,Non classé
M541T2484,0.42191,-0.07342,0.99990,10470.51435,"[-0.25859664957319534, 0.11176330645766736]",0.03199,1.66659,0.99992,11734.56230,"[0.15601661945802037, 3.177172430657942]",0.13822,13.11397,0.99993,11922.12926,Transitoire
M542T2483,0.29793,-0.08062,0.99990,10659.53966,"[-0.23680281888164018, 0.07557105637852601]",0.15939,1.70751,0.99991,10687.17298,"[-0.7191908851141302, 4.134206341019194]",0.34652,-17.09551,0.99991,10243.45914,Non classé
M543T2482,0.13711,-0.24016,0.99991,11160.97887,"[-0.5621884039864329, 0.08187008046666328]",0.04478,7.49612,0.99992,12207.55250,"[0.1892556897604587, 14.802982179106365]",0.99888,0.11527,0.99992,11248.94760,Transitoire
M545T2483,0.57166,-0.05541,0.99990,10332.52764,"[-0.2545198057283418, 0.14369951816454823]",0.00541,3.01510,0.99993,13232.45806,"[0.9799610523200752, 5.050233327022124]",0.87694,3.69316,0.99993,12206.37031,Transitoire
M547T2489,0.04395,-0.23662,0.99991,12035.18591,"[-0.466307571603244, -0.006939080544057091]",0.88139,-0.21913,0.99991,11102.13823,"[-3.2182210444183887, 2.779953042832613]",0.03474,-43.48663,0.99993,12470.77263,Substrat
M547T2748,0.99729,-0.00047,0.99990,10198.51088,"[-0.282454079553502, 0.2815159840010206]",0.33839,0.85173,0.99990,9772.68710,"[-0.9478084780221363, 2.651262192043444]",0.11339,-23.30940,0.99991,10065.96923,Non classé
M547T2682,0.88884,0.02852,0.99990,10206.64032,"[-0.3875041514788453, 0.4445493580274915]",0.07563,4.56640,0.99991,10758.13390,"[-0.5087895973338448, 9.641592866857877]",0.16226,83.51640,0.99992,10811.99570,Non classé
M547T2813,0.81352,0.03279,0.99990,10221.69204,"[-0.25045514027467064, 0.316025419540946]",0.46904,1.14111,0.99990,9632.78792,"[-2.060063039991202, 4.342280147421216]",0.79009,-8.88267,0.99990,8904.36218,Non classé
M548T2484,0.14276,-0.09540,0.99991,11132.73153,"[-0.22524064882159062, 0.034441214020442104]",0.49476,-0.54831,0.99991,10465.44373,"[-2.1805167822294482, 1.0838983645092488]",0.25345,-13.30098,0.99991,10218.98418,Non classé
M548T2748,0.72105,-0.07888,0.99990,10251.70866,"[-0.5287473953175665, 0.3709893955201428]",0.59764,2.33901,0.99990,9560.62419,"[-6.685879294238971, 11.363903314018655]",0.59548,-63.47048,0.99990,8920.91308,Non classé
M549T3019,0.00378,-0.38830,0.99993,14359.42405,"[-0.6387204343165579, -0.13788417233806627]",0.88574,0.26186,0.99993,13245.27653,"[-3.4593701388383367, 3.9830820337242145]",0.77539,9.61311,0.99993,12249.41916,Substrat
M550T3018,0.46079,-0.18514,0.99990,10427.43885,"[-0.6941680284048808, 0.3238848871135389]",0.00881,14.99737,0.99993,12866.14491,"[4.14254337175192, 25.85219742328386]",0.02171,533.45548,0.99994,14981.82468,"Transitoire,Recyclé"
M551T1670,0.28753,-0.17915,0.99990,10680.31678,"[-0.5186693988405973, 0.1603717650563239]",0.22820,1.62370,0.99991,10470.19312,"[-1.0862745395523206, 4.333670807740006]",0.40865,21.67418,0.99991,9945.19579,Non classé
M551T1825,0.01032,-0.41736,0.99992,13337.56561,"[-0.7272484009387599, -0.10747478708382463]",0.66054,-1.46799,0.99992,12393.18360,"[-8.281403728795034, 5.345417933755975]",0.88106,10.59441,0.99992,11431.36747,Substrat
M553T2407,0.15083,-0.24359,0.99991,11094.58815,"[-0.5821116098116134, 0.09492479082601812]",0.84612,-0.49522,0.99991,10241.17064,"[-5.7051129760057595, 4.7146754991732625]",0.00158,143.19998,0.99994,14700.56525,Recyclé
M553T1566,0.39169,-0.14326,0.99990,10508.47970,"[-0.4817548430117056, 0.19523526388408824]",0.32071,3.38993,0.99990,10099.53000,"[-3.5101846352421013, 10.29003761061239]",0.00228,-231.11013,0.99994,14071.94160,Non classé
M555T2483,0.49941,-0.03951,0.99990,10390.15674,"[-0.15823730447714954, 0.07921616458486777]",0.95497,-0.02257,0.99990,9576.86746,"[-0.8390650191746543, 0.7939209716160451]",0.20183,2.43191,0.99991,9487.29439,Non classé
M556T2483,0.06791,-0.28387,0.99991,11684.06246,"[-0.5902519023277856, 0.02251339597098656]",0.90265,0.26091,0.99991,10774.88837,"[-4.095293488197478, 4.6171076806203795]",0.52902,32.82025,0.99991,10105.16333,Non classé
M557T2483,0.63799,-0.05919,0.99990,10291.06686,"[-0.3151266455009381, 0.19674504489826355]",0.00323,5.28695,0.99993,13714.65095,"[1.9517609657370674, 8.622138199258115]",0.41179,40.18870,0.99993,13021.68402,Transitoire
M557T1822,0.70605,-0.05292,0.99990,10257.88868,"[-0.33861143900913115, 0.232768030165588]",0.24335,1.62365,0.99990,10017.25364,"[-1.178025728637464, 4.425317865061607]",0.00430,74.84534,0.99993,13257.04609,Recyclé
M558T497,0.02538,-0.51187,0.99992,12505.23790,"[-0.9552256633970337, -0.06851516406332786]",0.79321,-1.47855,0.99992,11558.57418,"[-12.990204955440172, 10.033099822453616]",0.81993,-32.88868,0.99992,10675.48350,Substrat
M559T1261,0.90865,-0.02458,0.99990,10203.98751,"[-0.4613978038871212, 0.41222980300092]",0.23408,3.32594,0.99990,9987.86120,"[-2.2977131536744855, 8.94958338388777]",0.02368,148.96526,0.99992,11552.78104,Recyclé
M559T1410,0.94836,-0.01218,0.99990,10200.25225,"[-0.39555724197494824, 0.3712009997041483]",0.00209,-6.57487,0.99993,14062.39023,"[-10.50847386219748, -2.641271099725114]",0.05048,-84.30467,0.99994,15358.39675,Non classé
M561T2482,0.01442,-0.23758,0.99992,13019.21424,"[-0.42367207249103117, -0.051491143381893034]",0.36694,-0.86294,0.99992,12421.30723,"[-2.799691641660052, 1.0738204845665407]",0.37604,-9.11202,0.99993,11851.46240,Substrat
M562T2483,0.02484,-0.23478,0.99992,12524.23181,"[-0.437293567131562, -0.03225736652656211]",0.17464,1.17501,0.99992,12483.53681,"[-0.558581416767006, 2.9085960053961637]",0.94216,-1.24178,0.99992,11505.95044,Substrat
M563T1565,0.92696,-0.00248,0.99990,10202.00401,"[-0.057667817563589935, 0.05270556800134049]",0.56446,0.01157,0.99990,9535.93931,"[-0.029285980763175602, 0.052417560116212715]",0.58936,0.02256,0.99990,8901.62594,Non classé
M564T1565,0.78695,-0.02331,0.99990,10228.95664,"[-0.19904068241301423, 0.15241949813176928]",0.64654,0.10197,0.99990,9511.72886,"[-0.35119701732201386, 0.5551329673013246]",0.31030,-1.63125,0.99990,9175.02869,Non classé
M565T1373,0.14699,-0.21266,0.99991,11112.43658,"[-0.5052954362376532, 0.07997129021125354]",0.91730,-0.27779,0.99991,10245.92041,"[-5.741616619325764, 5.186040100901759]",0.08387,-77.77130,0.99992,10781.76157,Non classé
M565T1565,0.39882,-0.13975,0.99990,10499.13983,"[-0.4750387215129313, 0.19554071802290257]",0.67809,0.83158,0.99990,9747.19423,"[-3.2530965830430034, 4.916263918049083]",0.17601,50.67996,0.99991,9743.01251,Non classé
M565T1372,0.49591,-0.11866,0.99990,10393.32700,"[-0.47233019459005693, 0.23500139069814946]",0.75133,0.62713,0.99990,9619.50226,"[-3.410767223049552, 4.665029478848153]",0.44304,-41.79651,0.99990,9098.94446,Non classé
M567T2886,0.21531,-0.00253,0.99990,10857.93446,"[-0.00663248682987795, 0.001569458886172632]",0.43280,-0.00022,0.99991,10272.09063,"[-0.0007878590060673775, 0.0003485634681618578]",0.82258,-0.00001,0.99991,9486.64014,Non classé
M568T2886,0.12975,-0.01049,0.99991,11199.95046,"[-0.02428556821577038, 0.0033004326083206047]",0.50358,-0.00236,0.99991,10520.22505,"[-0.009538795431131064, 0.004815733683013218]",0.73276,0.00062,0.99991,9744.47188,Non classé
M569T2886,0.28957,-0.03644,0.99990,10676.15508,"[-0.10580518388904565, 0.032922188793590504]",0.32477,0.06865,0.99991,10253.52479,"[-0.07229025452407933, 0.20959731909746782]",0.99500,0.00094,0.99991,9448.37664,Non classé
M570T2886,0.40104,-0.13780,0.99990,10496.27612,"[-0.4700121030292016, 0.1944047706993245]",0.39864,1.14392,0.99990,9971.05501,"[-1.603393424106783, 3.891227227110135]",0.25658,-27.37848,0.99991,9728.86630,Non classé
M571T2482,0.08637,-0.18982,0.99991,11498.71833,"[-0.4088130541257572, 0.029170658249401016]",0.77374,0.44318,0.99991,10634.54857,"[-2.7027844801207968, 3.589151310467865]",0.44965,20.75098,0.99991,10051.52269,Non classé
M571T3019,0.02798,-0.35528,0.99992,12419.48414,"[-0.6688832982894459, -0.04167026962191023]",0.11216,4.31019,0.99992,12742.85780,"[-1.0841722173086588, 9.70454976240418]",0.12865,110.10552,0.99993,13010.60567,Substrat
M571T2707,0.36742,-0.07260,0.99990,10542.27698,"[-0.23548003516064397, 0.09028572364593568]",0.30741,0.42856,0.99991,10156.07194,"[-0.4195925831299858, 1.276707578539395]",0.15374,5.30424,0.99991,10244.03772,Non classé
M572T2482,0.00761,-0.34215,0.99992,13637.07149,"[-0.5848697903476143, -0.09942164932650144]",0.05960,4.41866,0.99993,14615.51980,"[-0.19345049249005974, 9.030776290352671]",0.82489,16.75723,0.99993,13497.15513,Substrat
M572T3018,0.57182,-0.13640,0.99990,10332.41639,"[-0.6267593796818907, 0.3539511608072732]",0.79804,1.30766,0.99990,9548.91917,"[-9.123249364557056, 11.738563101576043]",0.01070,377.44356,0.99992,11751.49846,Recyclé
M572T2707,0.22774,-0.23021,0.99990,10822.36007,"[-0.6136410846163675, 0.1532116589110445]",0.15298,3.05959,0.99991,10879.19711,"[-1.218998613146435, 7.3381847407615135]",0.00445,124.30470,0.99994,14359.15496,Recyclé
M573T916,0.15668,0.02443,0.99991,11068.43480,"[-0.010027273963436681, 0.05889071574805056]",0.33816,-0.05847,0.99991,10606.67544,"[-0.18193421223570957, 0.06500212763829358]",0.32111,-0.24014,0.99991,10210.77963,Non classé
M573T523,0.10708,0.08019,0.99991,11338.44847,"[-0.018612715507247482, 0.178992202334454]",0.61181,-0.19329,0.99991,10564.64603,"[-0.9691229648490929, 0.5825386921981643]",0.10943,-7.15802,0.99992,10908.89496,Non classé
M574T916,0.23548,0.06913,0.99990,10801.40943,"[-0.04799292711319064, 0.1862597855274874]",0.70283,-0.21682,0.99990,10016.41283,"[-1.3758895462169527, 0.9422425207724736]",0.04604,-14.63535,0.99992,11014.91724,Non classé
M574T522,0.23993,0.16038,0.99990,10789.76260,"[-0.1139982297319675, 0.43475294958695154]",0.78763,0.76755,0.99990,9974.59480,"[-5.047695298297272, 6.582795886823449]",0.29473,-87.52485,0.99991,9650.84159,Non classé
M575T564,0.22009,0.13147,0.99990,10843.95615,"[-0.08380353810219107, 0.3467512055471069]",0.82567,0.53563,0.99990,10014.44039,"[-4.428771498771752, 5.500024643826585]",0.70686,-22.65750,0.99990,9286.23041,Non classé
M575T2886,0.33372,0.13488,0.99990,10594.90446,"[-0.1469395619958448, 0.4166985244859017]",0.02195,6.85180,0.99992,12207.04970,"[1.080339025110928, 12.623270531678031]",0.08865,-130.91134,0.99993,12794.45224,Transitoire
M575T1410,0.50526,0.04520,0.99990,10384.92899,"[-0.09250842220025615, 0.18290263424544365]",0.00143,-0.87649,0.99993,14742.05800,"[-1.3788642301980534, -0.3741202713083809]",0.78429,0.76012,0.99994,13629.73425,Non classé
M575T1808,0.18395,-0.15808,0.99990,10960.31746,"[-0.3963303875447143, 0.0801747491772059]",0.01865,-1.96130,0.99992,12781.39996,"[-3.5654107179806567, -0.35719592678167933]",0.35066,16.42655,0.99993,12242.52814,Non classé
M575T2981,0.89309,0.01616,0.99990,10206.02632,"[-0.2289753158104206, 0.2612944943205644]",0.00472,6.84673,0.99993,13208.49433,"[2.309966686688343, 11.383496582739992]",0.08622,-66.19389,0.99994,13871.66846,Transitoire
M576T1411,0.51620,0.09705,0.99990,10375.44612,"[-0.20645867008303848, 0.40055750831964093]",0.00812,-5.74706,0.99993,12880.55070,"[-9.857156533336983, -1.6369705301345228]",0.24970,-59.39480,0.99993,12588.80970,Non classé
M576T1997,0.02669,-0.18752,0.99992,12460.67714,"[-0.3515291117750293, -0.023507956058211765]",0.03266,-0.95382,0.99993,13943.66126,"[-1.822074542368544, -0.0855582131364011]",0.34046,8.02049,0.99993,13378.11940,Substrat
M576T1525,0.00564,-0.12686,0.99993,13939.53664,"[-0.2131369506562079, -0.0405772146730992]",0.15216,-0.20978,0.99993,14017.60251,"[-0.5025192435722554, 0.0829664750635895]",0.11360,1.76315,0.99994,14436.43225,Substrat
M577T2483,0.02645,-0.14460,0.99992,12468.82415,"[-0.2708511609921146, -0.018355065477119986]",0.79544,0.16494,0.99992,11524.17540,"[-1.1336232122897163, 1.4635004687082647]",0.00611,18.75674,0.99994,14827.99171,"Substrat,Recyclé"
M577T1410,0.85669,0.00046,0.99990,10212.08869,"[-0.004729774605553843, 0.005649290808398579]",0.00019,-0.00075,0.99994,16990.10932,"[-0.0010991075551640046, -0.00039678356504911004]",0.76317,0.00003,0.99994,15719.24064,Non classé
M577T999,0.00016,0.01509,0.99994,18239.85612,"[0.008088744990477688, 0.02208760101268952]",0.02119,-0.00619,0.99995,21070.08847,"[-0.011376384079824598, -0.0010102932959664933]",0.52804,-0.00224,0.99996,19762.09533,Produit
M577T2599,0.16709,0.03501,0.99991,11024.68315,"[-0.015661034851110908, 0.08568826036645259]",0.00036,-0.23891,0.99994,17435.74032,"[-0.3578538340225873, -0.11995822261023524]",0.46803,0.31601,0.99995,16446.98027,Non classé
M578T1410,0.85518,0.00153,0.99990,10212.38011,"[-0.015542682093170633, 0.01859975088711404]",0.00015,-0.00849,0.99994,17298.99079,"[-0.012404336621821931, -0.004585209709830921]",0.82142,0.00070,0.99994,15976.70658,Non classé
M578T999,0.00079,0.04634,0.99994,16138.04210,"[0.021326820118891865, 0.07135349098607247]",0.00562,-0.08240,0.99995,20605.77527,"[-0.1383146796753563, -0.02648448018471098]",0.05232,-0.19520,0.99996,22444.84234,Produit
M579T1541,0.25537,0.02206,0.99990,10751.38836,"[-0.01696484953170825, 0.06107589587546587]",0.12183,-0.03192,0.99991,10970.54894,"[-0.07300161410219683, 0.009157163808972212]",0.00020,0.14051,0.99995,18672.19908,Recyclé
M579T1410,0.84083,-0.00764,0.99990,10215.30709,"[-0.08523154114944907, 0.06994198764452751]",0.00026,-0.14815,0.99994,16580.96870,"[-0.21969428050083759, -0.07661155495549402]",0.49384,0.13608,0.99994,15600.10118,Non classé
M579T999,0.01292,0.16346,0.99992,13122.68992,"[0.03771236232310429, 0.28920689389967136]",0.03851,-1.37170,0.99993,14509.89681,"[-2.664672698429336, -0.07872229945234399]",0.12155,-17.32365,0.99994,14873.12388,Produit
M580T1541,0.29538,0.06646,0.99990,10664.54799,"[-0.061611910689338634, 0.19454186961425152]",0.09536,-0.61018,0.99991,11062.97050,"[-1.3355356065975743, 0.11518138430056513]",0.04589,5.61898,0.99993,12168.72871,Recyclé
