Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M504T3018,0.59738,-2.95223,0.42872,2.59244,"[-14.172499678837712, 8.268034815191546]",0.87518,17.98225,0.42910,2.31751,"[-212.3620763189642, 248.32657240862002]",0.50617,-2288.36006,0.43616,2.14219,Non classé
M505T2482,0.00000,7.32962,0.71557,8.69082,"[4.950362262051403, 9.708879831455564]",0.00005,-35.95914,0.81818,13.87468,"[-51.90373651327095, -20.014551457527823]",0.17935,138.18998,0.82718,13.25465,Produit
M505T3017,0.01319,22.02765,0.51140,3.61581,"[4.880080474747377, 39.17522206566535]",0.61119,143.98699,0.51485,3.27210,"[-425.0223216837768, 712.9962988626816]",0.24926,-12888.87929,0.53265,3.15622,Produit
M505T2703,0.00014,15.05554,0.60946,5.39111,"[7.8721781016645895, 22.23889711974102]",0.36633,36.20028,0.61810,4.99029,"[-43.9984684725327, 116.39902791868914]",0.03417,-1254.61525,0.66343,5.45848,Produit
M506T2482,0.00000,19.21270,0.67697,7.23964,"[12.07651834051541, 26.3488743641477]",0.98701,1.22321,0.67697,6.46177,"[-149.92399951318973, 152.37041867241075]",0.97073,81.81950,0.67698,5.80383,Produit
M507T2483,0.00024,19.00677,0.59821,5.14332,"[9.515191262657323, 28.49835861939198]",0.81286,29.34696,0.59883,4.60243,"[-220.03552520487855, 278.7294372131728]",0.24629,-4676.14329,0.61373,4.39992,Produit
M509T2483,0.00000,2.52769,0.91893,39.15568,"[2.19156722366547, 2.863803593318478]",0.00000,-1.65073,0.96144,76.88250,"[-2.1743764398699543, -1.1270752418660352]",0.00011,1.82340,0.97474,106.84248,"Produit,Recyclé"
M509T2149,0.00184,17.75886,0.55565,4.31978,"[7.0258698883167, 28.49184312448375]",0.30691,132.00247,0.56817,4.05690,"[-126.15587483165328, 390.16080752993093]",0.12028,-5070.57508,0.59655,4.09471,Produit
M510T2482,0.00000,9.07462,0.76997,11.56355,"[6.643083738979298, 11.506151780114179]",0.08085,-24.75433,0.78840,11.48805,"[-52.69941375023954, 3.1907623021178644]",0.02266,332.39885,0.81720,12.37936,"Produit,Recyclé"
M511T2483,0.00000,7.94553,0.75498,10.64426,"[5.698918623995247, 10.192139627426892]",0.03981,-22.49367,0.78176,11.04467,"[-43.88282359359698, -1.1045142293092916]",0.30259,-66.57172,0.78819,10.30508,Produit
M513T1473,0.00000,27.55009,0.78644,12.72147,"[20.60084588392053, 34.49934384523608]",0.02132,154.45651,0.81530,13.61034,"[24.29603319156115, 284.6169841104735]",0.03932,-2898.50556,0.83612,14.12870,"Produit,Transitoire"
M513T1571,0.00000,9.38213,0.86240,21.65117,"[7.655094934520628, 11.109170621027813]",0.05641,-14.53960,0.87546,21.67384,"[-29.49754794162852, 0.41834318190797326]",0.51248,-30.53153,0.87695,19.73620,Produit
M513T1825,0.00000,1.66422,0.81178,14.89930,"[1.2832377922789797, 2.0452029600373463]",0.00242,-1.07987,0.85370,17.99182,"[-1.7518921688144031, -0.4078557088704572]",0.85179,-0.13719,0.85384,16.17759,Produit
M513T1922,0.00000,1.58047,0.81978,15.71397,"[1.2300315406662676, 1.9309065493944209]",0.00466,-0.88444,0.85527,18.22065,"[-1.4793812650347182, -0.289490370140738]",0.95369,0.03912,0.85528,16.36631,Produit
M514T1825,0.00000,6.55247,0.81781,15.50656,"[5.088010014742849, 8.016931135476351]",0.03254,-12.86596,0.83924,16.09681,"[-24.602743769848903, -1.129181713337502]",0.68356,-22.93444,0.83999,14.53781,Produit
M514T1922,0.00000,6.24215,0.81609,15.32925,"[4.8373994717787125, 7.646893916390055]",0.01639,-12.27639,0.84293,16.54747,"[-22.167865451231116, -2.384911782605924]",0.22292,-57.43518,0.84937,15.61506,Produit
M514T1572,0.00009,19.82479,0.61862,5.60336,"[10.70031421959975, 28.949268934414807]",0.05117,165.50437,0.65634,5.88880,"[-0.88288345245752, 331.8916206135726]",0.06674,-2919.74560,0.68738,6.08903,Produit
M515T2482,0.00000,24.51442,0.73290,9.47912,"[17.022976269526634, 32.00585698571051]",0.35790,-78.39248,0.73902,8.73094,"[-249.00781493810854, 92.22285838422238]",0.93949,161.31444,0.73906,7.84323,Produit
M515T2046,0.00000,6.87682,0.89495,29.43162,"[5.809735042753689, 7.943899476944883]",0.00005,-7.29146,0.93298,42.92381,"[-10.515843236484677, -4.067082685810178]",0.09666,-15.82156,0.93799,41.89081,Produit
M515T2106,0.00000,7.41386,0.89234,28.63174,"[6.2459401846074964, 8.581783859231153]",0.00079,-6.29986,0.92090,35.89653,"[-9.792016291536074, -2.807694103299101]",0.69205,-2.81453,0.92125,32.39474,Produit
M515T2883,0.00173,-14.52495,0.55698,4.34310,"[-23.24625505042159, -5.803636131472405]",0.42468,-62.90068,0.56464,3.99898,"[-220.78175967389782, 94.98039971344971]",0.48009,1778.37888,0.57072,3.68157,Substrat
M516T2045,0.00000,19.62821,0.76851,11.46842,"[14.340882531838265, 24.915535987847246]",0.03257,89.07941,0.79573,12.01137,"[7.803102982170017, 170.35571522891075]",0.00412,-2014.26440,0.83799,14.32387,"Produit,Transitoire"
M516T2106,0.00000,20.69439,0.79752,13.60662,"[15.687684122460892, 25.70109675820185]",0.03914,74.35682,0.81979,14.02675,"[3.906830487691323, 144.80681186001482]",0.00666,-1424.25453,0.85354,16.13817,"Produit,Transitoire"
M517T1565,0.00000,6.77548,0.92350,41.70035,"[5.904282946717101, 7.6466770671789455]",0.02296,-5.05024,0.93360,43.35245,"[-9.362646880854193, -0.7378247229814461]",0.14698,21.34575,0.93742,41.48123,Produit
M518T1565,0.00000,19.51127,0.80690,14.43566,"[14.95837178229229, 24.064166203047222]",0.87488,-6.70905,0.80703,12.89531,"[-92.44197082168812, 79.02387440023573]",0.14736,-1153.18885,0.81811,12.45574,Produit
M519T3018,0.09214,13.35281,0.46637,3.01915,"[-2.292174364767927, 28.997787248365494]",0.59883,86.82641,0.47040,2.73870,"[-244.7042372979583, 418.35706437937057]",0.12405,-6280.20696,0.50453,2.81992,Non classé
M519T1565,0.00145,21.01728,0.56072,4.40952,"[8.624852081433021, 33.409701478362855]",0.00527,403.62079,0.64507,5.60382,"[127.83211462000241, 679.4094733131042]",0.20896,-6806.05642,0.66050,5.38767,"Produit,Transitoire"
M520T3019,0.74069,2.59755,0.42613,2.56518,"[-13.176302357181871, 18.371397323673325]",0.85953,31.25534,0.42662,2.29414,"[-324.1043801501536, 386.61506294097774]",0.90740,-745.96606,0.42684,2.06228,Non classé
M521T2482,0.00001,11.85438,0.66734,6.92994,"[7.298373567167647, 16.41038766280116]",0.00050,-85.00625,0.76134,9.83607,"[-130.12362840214053, -39.88886914467475]",0.87753,47.25292,0.76150,8.84182,Produit
M522T2483,0.00005,24.86093,0.62986,5.87851,"[13.901328473730533, 35.8205357050406]",0.61068,103.90107,0.63248,5.30618,"[-306.1062801575664, 513.9084250988574]",0.82816,-1526.32468,0.63297,4.77564,Produit
M522T508,0.00204,20.82320,0.55333,4.27950,"[8.092673349131944, 33.55372379490068]",0.04858,328.02092,0.59848,4.59575,"[2.1568540261324642, 653.8849905739958]",0.37785,-5575.77233,0.60718,4.28031,"Produit,Transitoire"
M523T2484,0.00000,21.89516,0.69007,7.69163,"[14.128136534126588, 29.66218067962103]",0.95043,6.26354,0.69010,6.86617,"[-196.52213204627344, 209.0492180650935]",0.91618,-389.96061,0.69020,6.16950,Produit
M525T2483,0.00000,6.38121,0.80376,14.14936,"[4.873912740916458, 7.888505828651208]",0.00162,-18.32621,0.85052,17.54378,"[-29.241033744742303, -7.41139164573446]",0.00133,136.82917,0.88816,21.99106,"Produit,Recyclé"
M526T2483,0.00002,3.88089,0.64658,6.31994,"[2.2732673766270874, 5.488517914273823]",0.00000,-12.99268,0.86692,20.08653,"[-16.3560164278482, -9.629335602831981]",0.00360,21.95357,0.89519,23.65099,"Produit,Recyclé"
M527T2483,0.00000,18.00327,0.70989,8.45302,"[12.042749279190513, 23.963793610107228]",0.03805,-101.91580,0.74214,8.87415,"[-197.9019897852853, -5.929609477241968]",0.95270,-58.27218,0.74217,7.97120,Produit
M530T2485,0.00000,20.06022,0.68830,7.62843,"[12.900000998907563, 27.22044847605666]",0.31125,-96.51496,0.69694,7.09051,"[-286.9959333925405, 93.96601416800637]",0.32006,-2776.74460,0.70526,6.62621,Produit
M531T2482,0.00000,9.45543,0.75658,10.73695,"[6.797068350281121, 12.113797108470065]",0.04665,-26.35948,0.78159,11.03364,"[-52.307046687077715, -0.4119140499586216]",0.00681,295.96868,0.82229,12.81326,"Produit,Recyclé"
M532T2482,0.00000,20.36117,0.70071,8.08799,"[13.40146416290952, 27.32086636725473]",0.71181,-33.50125,0.70183,7.25748,"[-215.83724766745567, 148.83474905658883]",0.80389,575.78950,0.70235,6.53429,Produit
M533T2483,0.00005,17.61274,0.63018,5.88673,"[9.857969468416155, 25.367508990002765]",0.22527,109.49798,0.64479,5.59687,"[-70.40795468719958, 289.4039159816765]",0.35508,-1676.22808,0.65324,5.21677,Produit
M534T3018,0.01729,19.06615,0.50515,3.52641,"[3.560990555959094, 34.571301816987514]",0.03560,403.53550,0.56153,3.94869,"[28.684429827778843, 778.3865780667616]",0.89106,843.97388,0.56176,3.54977,"Produit,Transitoire"
M535T1582,0.01906,10.35782,0.50290,3.49483,"[1.7952528676115733, 18.92039070249857]",0.18636,-52.97188,0.52612,3.42318,"[-132.68914169250772, 26.74537443013501]",0.15229,-1159.53929,0.55269,3.42163,Produit
M535T1922,0.00000,8.93807,0.82746,16.56748,"[7.017506519538399, 10.85863992993484]",0.05429,-18.74782,0.84411,16.69540,"[-37.859039166885296, 0.36339716443043457]",0.00298,-377.90950,0.87840,20.00333,Produit
M535T1825,0.00000,10.34062,0.84158,18.35215,"[8.24788693094764, 12.433344932547396]",0.32588,-13.72987,0.84572,16.90158,"[-41.67057503474142, 14.210840608093758]",0.03671,-318.66801,0.86356,17.52696,Produit
M536T2483,0.00005,20.78081,0.62998,5.88158,"[11.624096404339072, 29.937518737250834]",0.77793,-35.73338,0.63079,5.26775,"[-290.5970058909413, 219.13025269668677]",0.38486,-3196.97993,0.63856,4.89235,Produit
M536T498,0.27316,3.49189,0.44259,2.74291,"[-2.8655676573351077, 9.849350923068426]",0.42620,-17.73248,0.45217,2.54495,"[-62.38813063394443, 26.92317105698841]",0.99342,-1.94138,0.45217,2.28570,Non classé
M537T498,0.03663,11.42335,0.48771,3.28882,"[0.7479938497226026, 22.098705114259317]",0.20016,155.56719,0.51023,3.21219,"[-86.08596780039849, 397.2203444945086]",0.91206,342.71114,0.51040,2.88690,Produit
M539T2483,0.00000,11.62860,0.74677,10.18727,"[8.24368317318173, 15.013521400463699]",0.01531,-51.47049,0.78444,11.22032,"[-92.48428287811106, -10.45669853585219]",0.01029,603.07392,0.82092,12.69436,"Produit,Recyclé"
M539T3019,0.12406,11.63323,0.45963,2.93833,"[-3.3405487531141134, 26.607000163142974]",0.87256,-34.00937,0.46001,2.62661,"[-460.6156326237267, 392.596894340596]",0.06126,-11917.01162,0.51074,2.89076,Non classé
M540T2483,0.00000,6.31208,0.78107,12.32480,"[4.687942863247811, 7.936219775274683]",0.94953,0.28200,0.78110,11.00197,"[-8.684206053728474, 9.248196812925606]",0.09986,-39.06641,0.79717,10.88366,Produit
M541T1582,0.00001,21.22559,0.65895,6.67452,"[12.819280657758712, 29.631896494834287]",0.48160,-79.27260,0.66354,6.08079,"[-305.2096674288175, 146.6644752660892]",0.90497,461.73465,0.66368,5.46464,Produit
M541T2484,0.00000,11.89340,0.76814,11.44444,"[8.685313829797414, 15.101486457029834]",0.15508,-33.73281,0.78063,10.97183,"[-80.82285864714737, 13.35724782226265]",0.34348,-296.00432,0.78610,10.17725,Produit
M542T2483,0.00011,11.73947,0.61364,5.48662,"[6.230045669282177, 17.248903821508247]",0.00705,-115.99718,0.68331,6.65268,"[-198.37715960725782, -33.61719653638514]",0.89514,-82.37933,0.68346,5.97925,Produit
M543T2482,0.00002,21.31234,0.64649,6.31766,"[12.481225112631154, 30.143459386953456]",0.21398,168.74293,0.66114,6.01569,"[-101.65621776009328, 439.142087447401]",0.70807,1269.34497,0.66247,5.43520,Produit
M545T2483,0.00000,15.32818,0.68950,7.67118,"[9.87986318590319, 20.77648697102779]",0.57699,-25.04492,0.69213,6.93186,"[-115.21840206926495, 65.1285640732759]",0.15844,-1555.25581,0.70891,6.74397,Produit
M547T2489,0.00000,16.55440,0.69540,7.88677,"[10.790258077391378, 22.31854380366793]",0.04139,-96.77176,0.72820,8.26097,"[-189.56085489422185, -3.9826663373697215]",0.74359,285.49971,0.72902,7.45016,Produit
M547T2748,0.00000,19.06729,0.81100,14.82340,"[14.68882577627185, 23.445755793899593]",0.65195,-11.13215,0.81205,13.32171,"[-60.73388227138468, 38.4695748870386]",0.93955,-33.06475,0.81208,11.96700,Produit
M547T2682,0.00000,20.57927,0.70486,8.25012,"[13.645732367234004, 27.512800990069806]",0.00286,218.18870,0.76869,10.24628,"[79.82972351561142, 356.5476840794949]",0.02723,-3937.05482,0.79837,10.96474,"Produit,Transitoire"
M547T2813,0.00000,18.42638,0.68605,7.54877,"[11.797160702780776, 25.055607389735084]",0.00475,132.33459,0.74762,9.13376,"[43.091957728159414, 221.57722124616913]",0.00058,-2852.55150,0.81918,12.54535,"Produit,Transitoire"
M548T2484,0.00015,10.06825,0.60732,5.34292,"[5.223213862263831, 14.913291178818694]",0.00461,-80.75099,0.68482,6.69939,"[-134.9979810738662, -26.504004324884328]",0.74133,131.97642,0.68578,6.04392,Produit
M548T2748,0.00003,22.88898,0.63819,6.09350,"[13.10936524840819, 32.66859026863306]",0.00320,353.04870,0.71483,7.72877,"[126.18555402594203, 579.9118474184211]",0.02079,-8227.91062,0.75467,8.51868,"Produit,Transitoire"
M549T3019,0.27609,-7.49906,0.44237,2.74050,"[-21.237019377265046, 6.2389025688533515]",0.10668,148.15306,0.48074,2.85463,"[-33.38555314389606, 329.69166655412005]",0.22051,-1583.17348,0.50224,2.79412,Non classé
M550T3018,0.02178,20.19403,0.49981,3.45186,"[3.1080751470711334, 37.27997644108421]",0.34956,270.18667,0.51165,3.23048,"[-307.6353135043001, 848.0086580279644]",0.98580,-228.77601,0.51166,2.90144,Produit
M551T1670,0.00007,17.66626,0.62116,5.66430,"[9.615143355870009, 25.71738652189321]",0.46375,45.33528,0.62669,5.17621,"[-78.73695363977228, 169.40751238208088]",0.05388,-1969.49016,0.66379,5.46739,Produit
M551T1825,0.00000,24.09742,0.68447,7.49393,"[15.380011542039423, 32.81481867045558]",0.28312,113.12813,0.69427,7.00198,"[-97.32244597849281, 323.5786988006777]",0.00681,-6901.30766,0.75124,8.36287,Produit
M553T2407,0.00001,19.86946,0.65609,6.59025,"[11.918644931037342, 27.82026995093804]",0.03873,177.99483,0.69407,6.99521,"[9.726824753409147, 346.26282612412683]",0.00399,-4741.48550,0.75775,8.66199,"Produit,Transitoire"
M553T1566,0.00000,24.66108,0.73604,9.63294,"[17.207076312615904, 32.11508551639289]",0.21967,-137.75543,0.74671,9.08997,"[-361.3101477301449, 85.79928290788436]",0.94453,-199.34842,0.74675,8.16546,Produit
M555T2483,0.00000,7.17221,0.71497,8.66558,"[4.839253881759406, 9.505175884964316]",0.00316,-30.20482,0.77548,10.64975,"[-49.585973297294565, -10.823668495544531]",0.07667,108.55235,0.79445,10.70302,Produit
M556T2483,0.00041,18.65985,0.58747,4.91946,"[8.911676929780128, 28.408022004234674]",0.46740,-71.64017,0.59339,4.49975,"[-269.32156788463715, 126.04122728229756]",0.00040,-7392.64235,0.71430,6.92362,Produit
M557T2483,0.00001,19.36165,0.65312,6.50431,"[11.530348328619976, 27.192954235841977]",0.03625,-160.88415,0.69238,6.93980,"[-310.8960874936634, -10.872220067896876]",0.46444,-1507.63863,0.69698,6.36955,Produit
M557T1822,0.00438,13.95897,0.53644,3.99770,"[4.632536911881587, 23.285409997616906]",0.59256,37.68218,0.54006,3.62050,"[-103.7567870909026, 179.12115251985932]",0.06088,-2425.82081,0.58339,3.87790,Produit
M558T497,0.02160,15.61605,0.49999,3.45448,"[2.4225555859951893, 28.809547784013787]",0.14402,277.86099,0.52839,3.45458,"[-99.33148714553772, 655.0534691239769]",0.92475,676.12703,0.52851,3.10413,Produit
M559T1261,0.00265,19.06877,0.54762,4.18184,"[7.067575816305563, 31.069956233508833]",0.16754,175.39676,0.57062,4.09757,"[-77.04498772491183, 427.83851723289007]",0.04817,-6157.56450,0.61533,4.42967,Produit
M559T1410,0.00411,-14.34345,0.53789,4.02101,"[-23.850663523592942, -4.8362438573495385]",0.01442,-260.32733,0.60776,4.77760,"[-465.7765098380221, -54.8781423699659]",0.51028,-1640.55361,0.61252,4.37763,Substrat
M561T2482,0.00000,12.14043,0.69649,7.92742,"[7.929206493863738, 16.35166236353132]",0.00344,-89.96798,0.75992,9.75959,"[-148.271906322877, -31.66406321350143]",0.06208,715.45161,0.78234,9.95348,Produit
M562T2483,0.00000,16.40966,0.79532,13.42352,"[12.406305459296949, 20.41302209618726]",0.20550,-38.12016,0.80412,12.65724,"[-98.05569597746546, 21.81537619441677]",0.55225,304.43550,0.80606,11.50922,Produit
M563T1565,0.00000,2.56930,0.93466,49.41489,"[2.2673477020217216, 2.871250725729107]",0.00022,-0.99156,0.95505,65.51357,"[-1.4819320848188673, -0.5011941362916965]",0.04730,1.07034,0.95977,66.05885,"Produit,Recyclé"
M564T1565,0.00000,8.34853,0.90172,31.69553,"[7.104403399975006, 9.592650490178627]",0.04054,-8.73620,0.91239,32.10981,"[-17.07569459926789, -0.39670587382939004]",0.57632,19.23545,0.91316,29.11794,Produit
M565T1373,0.00005,17.40832,0.63043,5.89297,"[9.75071227640124, 25.06593614947399]",0.88654,13.36057,0.63064,5.26439,"[-175.05884653028394, 201.77999117035026]",0.06894,-3430.21398,0.66349,5.46015,Produit
M565T1565,0.00000,16.84479,0.70009,8.06399,"[11.074518264141734, 22.615059037582416]",0.02623,133.01101,0.73805,8.68728,"[16.621310181932927, 249.40070486987236]",0.00077,-3216.41084,0.80950,11.76757,"Produit,Transitoire"
M565T1372,0.00000,20.35742,0.73302,9.48468,"[14.138822788278127, 26.576016064635404]",0.28715,63.96585,0.74118,8.82953,"[-56.04561613275624, 183.97732386429965]",0.00002,-4054.15808,0.84424,15.00930,Produit
M567T2886,0.00183,-0.19023,0.55569,4.32057,"[-0.3051816215561094, -0.07528731837483907]",0.07153,0.01327,0.59351,4.50190,"[-0.001222014385390961, 0.02775588299623375]",0.12791,-0.00199,0.61920,4.50282,Substrat
M568T2886,0.00190,-0.68713,0.55496,4.30773,"[-1.103829568488622, -0.27042648980590916]",0.04495,0.18759,0.60137,4.65144,"[0.004455880577704047, 0.3707256119478628]",0.15630,-0.08964,0.62330,4.58213,"Substrat,Transitoire"
M569T2886,0.00208,-3.24352,0.55289,4.27190,"[-5.230844321121371, -1.2561886233396513]",0.01932,4.70047,0.61513,4.92803,"[0.8068289975750371, 8.594115802941104]",0.06263,-9.32756,0.65092,5.16382,"Substrat,Transitoire"
M570T2886,0.68963,-3.11527,0.42689,2.57320,"[-18.786843320602806, 12.556296929175055]",0.28080,73.24955,0.44487,2.47089,"[-62.35010054209636, 208.8491954904768]",0.91874,-128.30238,0.44503,2.22064,Non classé
M571T2482,0.00005,12.31171,0.63045,5.89338,"[6.896331227306168, 17.727084780606404]",0.96861,-2.25786,0.63046,5.26045,"[-117.73738712131929, 113.22166050954822]",0.45784,808.84607,0.63616,4.84180,Produit
M571T3019,0.04990,16.84391,0.48053,3.19555,"[0.008008036976097088, 33.67981823328152]",0.91145,17.90948,0.48070,2.85418,"[-306.1627571867581, 341.98172382752307]",0.05427,-7545.87194,0.53215,3.14984,Produit
M571T2707,0.00000,10.77076,0.68090,7.37122,"[6.825112717819959, 14.716397819185342]",0.72087,-6.32510,0.68201,6.61299,"[-41.9221217798533, 29.271922445182057]",0.35041,-140.30087,0.68972,6.15585,Produit
M572T2482,0.00008,18.45145,0.62016,5.64031,"[10.009953379440553, 26.892956486527545]",0.99409,-0.80699,0.62017,5.03424,"[-219.91017013416422, 218.29618678019352]",0.52974,-1888.25032,0.62437,4.60294,Produit
M572T3018,0.00827,19.99529,0.52211,3.77415,"[5.469293383946608, 34.521293826144]",0.03128,431.94430,0.57911,4.24250,"[40.99424791948786, 822.894357684134]",0.60773,-3688.33993,0.58223,3.85932,"Produit,Transitoire"
M572T2707,0.00041,18.39620,0.58727,4.91553,"[8.777788258170979, 28.014602719440987]",0.12959,145.54920,0.61245,4.87257,"[-44.68547067965312, 335.7838740537356]",0.10181,-3569.05464,0.64059,4.93575,Produit
M573T916,0.36779,-0.47251,0.43676,2.67885,"[-1.5219572136854447, 0.5769314699085382]",0.95701,-0.11643,0.43681,2.39143,"[-4.46268572114706, 4.229835045463152]",0.59536,4.25952,0.44127,2.18703,Non classé
M573T523,0.24259,-1.82602,0.44503,2.77017,"[-4.94023240038908, 1.2881835649663596]",0.81507,-3.57404,0.44586,2.48083,"[-34.315874527897904, 27.167788352701805]",0.48449,112.03676,0.45343,2.29738,Non classé
M574T916,0.60163,-0.92392,0.42862,2.59140,"[-4.476658397763509, 2.628823397698868]",0.59153,-12.33908,0.43311,2.35568,"[-58.52435347284698, 33.84619921134903]",0.52207,177.72279,0.43961,2.17241,Non classé
M574T522,0.84799,0.86779,0.42501,2.55351,"[-8.234720332422576, 9.970300789890999]",0.78223,35.23908,0.42622,2.29035,"[-221.19705803972838, 291.6752225769875]",0.64386,-1918.86685,0.42966,2.08617,Non classé
M575T564,0.03846,-9.31457,0.48658,3.27397,"[-18.107770910389615, -0.5213737851645064]",0.14389,-176.31757,0.51576,3.28401,"[-415.58628707020193, 62.95115331785618]",0.89029,-436.01531,0.51602,2.95253,Substrat
M575T2886,0.32866,6.32397,0.43891,2.70229,"[-6.613534803144132, 19.261467401714448]",0.10163,-266.93598,0.47862,2.83046,"[-589.1227463473863, 55.25078710317035]",0.61245,-2282.63163,0.48237,2.58065,Non classé
M575T1410,0.00000,-8.31784,0.76089,10.99321,"[-10.620627855282644, -6.01506040253887]",0.13430,-16.39183,0.77514,10.62875,"[-38.08668919585819, 5.303031742360666]",0.03214,213.55808,0.80241,11.24580,"Substrat,Recyclé"
M575T1808,0.00010,-12.59103,0.61532,5.52576,"[-18.461141197329958, -6.720927938798717]",0.27447,-43.82582,0.62770,5.19855,"[-123.87703351471544, 36.225392347035076]",0.11525,1392.92444,0.65283,5.20724,Substrat
M575T2981,0.43952,4.26030,0.43355,2.64402,"[-6.779794003527234, 15.300399711627938]",0.02667,-266.66207,0.50486,3.14383,"[-500.72348037479674, -32.60065309845962]",0.40594,-1884.08843,0.51440,2.93343,Non classé
M576T1411,0.00828,-13.36940,0.52206,3.77342,"[-23.08476909984973, -3.654040862610671]",0.04792,-230.61522,0.57063,4.09781,"[-459.00175310080397, -2.2286948154283834]",0.78243,765.47500,0.57156,3.69423,Substrat
M576T1997,0.00038,-10.00939,0.58895,4.94975,"[-15.205360815384147, -4.813416263238406]",0.60976,-11.57040,0.59188,4.47160,"[-57.1104627407327, 33.96967159433245]",0.08798,710.40819,0.62400,4.59578,Substrat
M576T1525,0.00000,-6.53327,0.67144,7.05964,"[-9.007857237093733, -4.058683442570111]",0.22156,7.53310,0.68462,6.69312,"[-4.7430973773892795, 19.80930068425302]",0.29087,54.32671,0.69437,6.29156,Substrat
M577T2483,0.00000,10.21725,0.73475,9.56943,"[7.115068736790956, 13.319426186086435]",0.05767,-41.97875,0.75968,9.74690,"[-85.39618964915218, 1.4386821734820217]",0.64617,130.47390,0.76110,8.82258,Produit
M577T1410,0.00000,-0.24690,0.88327,26.14032,"[-0.2877933658303836, -0.2060006895908443]",0.14793,0.00819,0.88978,24.89045,"[-0.0030379967657693935, 0.019410776119053806]",0.00370,-0.00525,0.91305,29.08062,Substrat
M577T999,0.00000,-0.69534,0.79800,13.64725,"[-0.8632539130656566, -0.5274175932811379]",0.00238,0.26681,0.84311,16.56954,"[0.10106115137912017, 0.43254980254934794]",0.00257,-0.25011,0.87853,20.02853,"Substrat,Transitoire"
M577T2599,0.00000,-4.07515,0.74026,9.84525,"[-5.288850420989589, -2.8614559147482064]",0.40325,2.54532,0.74518,9.01668,"[-3.5541999400743123, 8.644848581132125]",0.68175,7.67720,0.74638,8.14974,Substrat
M578T1410,0.00000,-0.81973,0.87968,25.25663,"[-0.9581279539754499, -0.6813323860285985]",0.22239,0.08006,0.88449,23.60944,"[-0.05064543433316537, 0.21076241682131647]",0.01606,-0.17623,0.90188,25.45485,Substrat
M578T999,0.00000,-2.34146,0.78805,12.84407,"[-2.9285470144232506, -1.7543776873137111]",0.01973,2.40603,0.81737,13.79937,"[0.40578143122630017, 4.406285177050077]",0.14641,-4.72476,0.82790,13.32169,"Substrat,Transitoire"
M579T1541,0.00000,-2.05261,0.84895,19.41528,"[-2.4547099293012202, -1.650506313003753]",0.04096,1.03804,0.86528,19.80358,"[0.044951554629630186, 2.031122174563433]",0.46666,0.83425,0.86728,18.09525,"Substrat,Transitoire"
M579T1410,0.00000,-3.74275,0.84890,19.40753,"[-4.4761211447208415, -3.0093881508901883]",0.47557,0.95933,0.85099,17.60860,"[-1.7374225220380848, 3.656091469144419]",0.96122,-0.31451,0.85100,15.81603,Substrat
M579T999,0.00000,-9.67340,0.69166,7.74906,"[-13.085913303760943, -6.260879537911983]",0.29546,-25.68872,0.70077,7.22075,"[-74.73504836902879, 23.357610957739517]",0.09604,721.13375,0.72322,7.23605,Substrat
M580T1541,0.00000,-7.82728,0.78345,12.49802,"[-9.823687994512376, -5.830881110999428]",0.21148,-12.99552,0.79252,11.77719,"[-33.70422231609189, 7.713180764782141]",0.01128,242.89250,0.82683,13.22252,"Substrat,Recyclé"
M580T1410,0.00245,-13.96774,0.54939,4.21184,"[-22.678950961989887, -5.256536277942409]",0.03679,-163.80363,0.60012,4.62727,"[-317.00068009416566, -10.606588403540115]",0.62496,730.61778,0.60280,4.20265,Substrat
M581T2974,0.02987,18.19650,0.49246,3.35192,"[1.8721065033096735, 34.520892423487176]",0.10017,513.06227,0.52868,3.45857,"[-103.44987220533028, 1129.5744078908197]",0.98075,-232.70401,0.52869,3.10634,Produit
M581T2557,0.14750,6.85537,0.45576,2.89293,"[-2.530716903181224, 16.241450315643412]",0.28175,-63.21874,0.47276,2.76477,"[-180.48372308460412, 54.046252640769524]",0.17260,-1311.45609,0.49968,2.76564,Non classé
M583T2555,0.93538,0.02794,0.42455,2.54867,"[-0.6650448567752494, 0.7209200612151951]",0.48967,0.41009,0.43203,2.34532,"[-0.7806937026101982, 1.6008709048801881]",0.26398,-1.13121,0.45164,2.28079,Non classé
M584T2555,0.61372,0.63803,0.42835,2.58854,"[-1.8997413090272128, 3.1758067773157905]",0.86287,1.22411,0.42881,2.31479,"[-13.03580462340455, 15.484024087119467]",0.48944,22.74265,0.43645,2.14466,Non classé
M585T1565,0.00002,22.21206,0.64298,6.22163,"[12.888624484035473, 31.535501186091913]",0.03086,256.02079,0.68577,6.72908,"[24.91147680268429, 487.1300997915755]",0.00013,-13321.62981,0.79219,10.55639,"Produit,Transitoire"
M585T2555,0.14168,6.65655,0.45666,2.90338,"[-2.3224872425500864, 15.63559433082176]",0.60251,-27.84214,0.46068,2.63371,"[-135.23642543035487, 79.55215061804635]",0.21736,-1088.32716,0.48330,2.59026,Non classé
